content_id,publishing_app,title,url
32e06b46-c82c-4adb-b0c4-88501863455d,whitehall,UK House Price Index Wales: May 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-may-2018/uk-house-price-index-wales-may-2018
d696a6a2-6d37-4863-accd-394704377ade,whitehall,UK House Price Index Wales: November 2017,https://www.gov.uk/government/statistics/uk-house-price-index-wales-november-2017/uk-house-price-index-wales-november-2017
5cee39ba-3add-442d-81df-b560c78b1c2c,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru:  Tachwedd 2017,https://www.gov.uk/government/statistics/uk-house-price-index-wales-november-2017/2522254
49b16f98-b175-43e0-9196-d9e5520a7c76,whitehall,UK House Price Index England: May 2018,https://www.gov.uk/government/statistics/uk-house-price-index-england-may-2018/uk-house-price-index-england-may-2018
2e9fdfb6-6809-4dd5-a1f2-e6c8c3ebe4d3,whitehall,UK House Price Index Scotland: May 2018,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-may-2018/uk-house-price-index-scotland-may-2018
1503620c-f18f-4356-a36d-b840383f3125,whitehall,UK House Price Index Wales: December 2016,https://www.gov.uk/government/statistics/uk-house-price-index-wales-december-2016/uk-house-price-index-wales-december-2016
4f2b3265-8b42-41ed-a7e2-bcb332187147,whitehall,UK House Price Index summary: May 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2018/uk-house-price-index-summary-may-2018
f77b8d84-1c68-48bf-aef7-b77f91d3cc02,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Mai 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-may-2018/2761457
0e74165d-1349-4b33-af3d-ebb17c8c4385,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Rhagfyr 2016,https://www.gov.uk/government/statistics/uk-house-price-index-wales-december-2016/2562256
89c5efbd-c708-4c05-9ade-7c1e4fe24313,whitehall,Crynodeb o Fynegai Prisiau Tai y DU:  Mai 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2018/2761648
a7a53b75-bf9c-41c3-aedd-7a79baef3988,whitehall,UK House Price Index England: January 2018,https://www.gov.uk/government/statistics/uk-house-price-index-england-january-2018/uk-house-price-index-england-january-2018
aacb6690-8ea5-4710-ab09-82a5102eb380,whitehall,UK House Price Index Scotland: January 2018,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-january-2018/uk-house-price-index-scotland-january-2018
22f317fe-70e2-4451-8a97-1766c7744979,whitehall,UK House Price Index Wales: January 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-january-2018/uk-house-price-index-wales-january-2018
181b44b1-7128-4010-9659-9f5a2be60711,whitehall,UK House Price Index summary: January 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2018/uk-house-price-index-summary-january-2018
9558e640-0669-47ba-812d-eccde79420ea,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Ionawr 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-january-2018/2607019
935e5df4-ade3-40f7-a24f-162885f54750,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Ionawr 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2018/2608784
37c4db84-dd94-4f2a-839e-4af186a4012e,whitehall,UK House Price Index Scotland: February 2018,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-february-2018/uk-house-price-index-scotland-february-2018
d7e476d9-de24-46c7-ab6e-43bebd03d60a,whitehall,UK House Price Index England: February 2018,https://www.gov.uk/government/statistics/uk-house-price-index-england-february-2018/uk-house-price-index-england-february-2018
005f652b-754f-4259-952f-bcbb624c3531,whitehall,UK House Price Index Wales: February 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-february-2018/uk-house-price-index-wales-february-2018
18f8cca7-eb65-4837-b474-e827c30759fa,whitehall,UK House Price Index summary: February 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-february-2018/uk-house-price-index-summary-february-2018
461006b4-178d-45d2-b22d-aa78b2127f6b,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Chwefror 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-february-2018/2636299
7bb8b46d-cf27-4b6d-9ca5-bf58d4a7d7aa,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Chwefror 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-february-2018/2636304
6e38e26c-55c0-4a4c-bf6c-caf289dd7485,whitehall,UK House Price Index summary: March 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2018/uk-house-price-index-summary-march-2018
573ee018-003a-4267-bc3c-fa836060cfde,whitehall,Crynodeb o Fynegai Prisiau Tai y DU:  Mawrth 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2018/2688626
f7d9693c-c2ab-4721-a2a2-25c2e00bdb3d,whitehall,UK House Price Index Scotland: March 2018,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-march-2018/uk-house-price-index-scotland-march-2018
db4d43c1-1be0-448c-ad66-bb41a78b3916,whitehall,UK House Price Index Wales: March 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-march-2018/uk-house-price-index-wales-march-2018
d0759245-e118-497a-8f40-3f056f159c08,whitehall,UK House Price Index England: March 2018,https://www.gov.uk/government/statistics/uk-house-price-index-england-march-2018/uk-house-price-index-england-march-2018
aeb10e12-4e11-4e66-a532-a1e83c501f3e,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Mawrth 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-march-2018/2693891
0bc0aaf6-256b-487b-8296-b02089d1dbe6,whitehall,UK House Price Index Scotland: April 2018,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-april-2018/uk-house-price-index-scotland-april-2018
64165835-67bf-48e6-8a90-9df55f3f96ac,whitehall,UK House Price Index Wales: April 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-april-2018/uk-house-price-index-wales-april-2018
027a5b89-fdea-4811-84c4-3e691b6dc8bf,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Ebrill 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-april-2018/2737675
fca3e4cf-eb73-41a8-a149-390982a96517,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Hydref 2017,https://www.gov.uk/government/statistics/uk-house-price-index-summary-october-2017/2455050
226bdd35-3c83-4a8e-bc7a-a348c49a7119,whitehall,UK House Price Index Scotland: August 2018,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-august-2018/uk-house-price-index-scotland-august-2018
e318bc5b-3d87-4450-8d3f-5d6c15907199,whitehall,UK House Price Index Wales: August 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-august-2018/uk-house-price-index-wales-august-2018
49d64840-fb2a-45f0-b01b-7e9172e7936f,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Awst 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-august-2018/2985517
9ccf7947-ec7a-4d95-907c-8bb62e5495a7,whitehall,UK House Price Index summary: August 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-august-2018/uk-house-price-index-summary-august-2018
267e41aa-1388-4ef0-8b72-9538c706a9e8,whitehall,UK House Price Index Wales: October 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-october-2018/uk-house-price-index-wales-october-2018
931eb797-22b5-469f-8ab9-e830952bd592,whitehall,Crynodeb o Fynegai Prisiau Tai y DU:  Awst 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-august-2018/3000373
db6e2dba-1e77-4077-b0fa-ac1206980061,whitehall,UK House Price Index Scotland: September 2018,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-september-2018/uk-house-price-index-scotland-september-2018
6e2ef362-7129-4dd3-b298-77b5a744973a,whitehall,UK House Price Index England: August 2018,https://www.gov.uk/government/statistics/uk-house-price-index-england-august-2018/uk-house-price-index-england-august-2018
7ac63f5c-02bd-4dcd-92a3-ca18d264c468,whitehall,UK House Price Index England: September 2018,https://www.gov.uk/government/statistics/uk-house-price-index-england-september-2018/uk-house-price-index-england-september-2018
59fad510-cd87-4d50-838a-e540244dd6db,whitehall,UK House Price Index Wales: September 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-september-2018/uk-house-price-index-wales-september-2018
4c7fa06c-08d6-45ff-8aba-6e0043145b71,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Medi 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-september-2018/3040825
f6952b47-3189-48da-b032-404060a1fd51,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Tachwedd 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-november-2018/3154898
103f6a06-c445-407c-8717-2a51fe821188,whitehall,Crynodeb o Fynegai Prisiau Tai y DU:  Ebrill 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-april-2018/2789211
d2491f7e-00ae-4a8c-895a-3badc043b6ef,whitehall,UK House Price Index England: June 2018,https://www.gov.uk/government/statistics/uk-house-price-index-england-june-2018/uk-house-price-index-england-june-2018
61293f3b-52f2-44ab-b42e-8819109deec5,whitehall,UK House Price Index Scotland: June 2018,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-june-2018/uk-house-price-index-scotland-june-2018
77c03ab4-7e5d-46d8-831c-931722364be1,whitehall,UK House Price Index Wales: June 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-june-2018/uk-house-price-index-wales-june-2018
3fd05bcc-1700-4489-a2a6-bc82cecf0226,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Mehefin 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-june-2018/2867422
dce18084-cd4b-4aaa-ae44-bdfb07368ded,whitehall,UK House Price Index Scotland: July 2018,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-july-2018/uk-house-price-index-scotland-july-2018
626e3899-8d69-47ed-b839-b6ede895ba3a,whitehall,UK House Price Index England: July 2018,https://www.gov.uk/government/statistics/uk-house-price-index-england-july-2018/uk-house-price-index-england-july-2018
7c6e6164-06f5-481c-b870-47d864ae9359,whitehall,UK House Price Index Wales: July 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-july-2018/uk-house-price-index-wales-july-2018
00088ec4-b2f7-4274-b68c-20211f4395f6,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Gorffennaf 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-july-2018/2921617
4a3e283d-770d-4cc5-8562-c8987f2f4b0b,whitehall,UK House Price Index summary: June 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2018/uk-house-price-index-summary-june-2018
8b3ec9b0-caba-49ef-a06b-3c9803d8c27e,whitehall,UK House Price Index summary: July 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2018/uk-house-price-index-summary-july-2018
a14be959-f684-440b-ab08-f0ab479ba254,whitehall,Crynodeb o Fynegai Prisiau Tai y DU:  Mehefin 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2018/2919859
5e339846-4c88-4d4b-aa81-5d1037d3aea8,whitehall,Crynodeb o Fynegai Prisiau Tai y DU:  Gorffennaf 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2018/2926183
f7cb7bd5-c734-4413-8edf-1e803c5c2880,whitehall,UK House Price Index summary: October 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-october-2018/uk-house-price-index-summary-october-2018
d356cdc2-8b2c-4db7-8bbb-9b238cac3398,whitehall,Monthly performance update February 2021,https://www.gov.uk/government/publications/hmrc-monthly-performance-report-february-2021/monthly-performance-update-february-2021
39aeaf7e-1262-4932-aa83-05b75232e50e,whitehall,UK House Price Index summary: January 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2019/uk-house-price-index-summary-january-2019
23e4785f-4d66-4569-b289-d361690ad64d,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Ionawr 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2019/3344367
13f60356-f0b9-42f3-a2df-ee09170619da,whitehall,UK House Price Index England: December 2016,https://www.gov.uk/government/statistics/uk-house-price-index-england-december-2016/uk-house-price-index-england-december-2016
d7ac3128-9c16-4b6f-9160-e9b889d93d63,whitehall,UK House Price Index Scotland: March 2019,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-march-2019/uk-house-price-index-scotland-march-2019
dc79fbc5-765e-43ca-a9d0-06813de124f3,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Mawrth 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-march-2019/3410604
51093811-6484-4a80-a95c-0c687012e740,whitehall,UK House Price Index England: March 2019,https://www.gov.uk/government/statistics/uk-house-price-index-england-march-2019/uk-house-price-index-england-march-2019
484e321c-1445-4623-b36d-f93e650cdcfe,whitehall,UK House Price Index England: February 2019,https://www.gov.uk/government/statistics/uk-house-price-index-england-february-2019/uk-house-price-index-england-february-2019
cbbc6d22-acc1-4e05-ac46-00acb54a727c,whitehall,UK House Price Index Scotland: April 2019,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-april-2019/uk-house-price-index-scotland-april-2019
e491e0db-1b5f-46a2-a7af-174f05d451c3,whitehall,Crynodeb o Fynegai Prisiau Tai y DU:  Hydref 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-october-2018/3100412
427e7ca1-31dc-4c62-94c5-946b265a36ef,whitehall,UK House Price Index Scotland: October 2018,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-october-2018/uk-house-price-index-scotland-october-2018
748bd01a-a2b2-4df8-842b-607cbdeb28cf,whitehall,UK House Price Index summary: September 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-september-2018/uk-house-price-index-summary-september-2018
6a0ace69-44c0-4876-95c0-5e471c8d5321,whitehall,Crynodeb o Fynegai Prisiau Tai y DU:  Medi 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-september-2018/3111589
03619d00-ddcd-4bc8-ab88-b514807830bc,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Hydref 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-october-2018/3110898
f73950e5-00ab-4f57-aa66-8282f75cd7a2,whitehall,UK House Price Index summary: November 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-november-2018/uk-house-price-index-summary-november-2018
cf3ff402-8afc-4b6a-bdc8-2fcde10ad56e,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Tachwedd 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-november-2018/3148341
b6ab0b58-e463-46b8-b27b-eb5ab7de21fc,whitehall,UK House Price Index England: November 2018,https://www.gov.uk/government/statistics/uk-house-price-index-england-november-2018/uk-house-price-index-england-november-2018
1f6b4c2b-e40e-4953-b2f5-ed5e6364b752,whitehall,UK House Price Index Wales: November 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-november-2018/uk-house-price-index-wales-november-2018
1cb87492-6568-4c6d-a8ed-04d1b3fecca2,whitehall,UK House Price Index Scotland: November 2018,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-november-2018/uk-house-price-index-scotland-november-2018
056532da-5f2a-498d-99e9-96026804ca1b,whitehall,UK House Price Index England: October 2018,https://www.gov.uk/government/statistics/uk-house-price-index-england-october-2018/uk-house-price-index-england-october-2018
9d12cb69-4a71-49e1-aff0-6e63daec33a0,whitehall,UK House Price Index England: December 2018,https://www.gov.uk/government/statistics/uk-house-price-index-england-december-2018/uk-house-price-index-england-december-2018
8f6bd409-c1e3-4d27-b068-25878e8d2dfa,whitehall,UK House Price Index summary: December 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-december-2018/uk-house-price-index-summary-december-2018
04e206e6-1c53-4bea-80aa-71881ff2fc78,whitehall,UK House Price Index Wales: December 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-december-2018/uk-house-price-index-wales-december-2018
55bdd7f7-de0c-4c50-835a-ca18bdc7f58a,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Rhagfyr 2018,https://www.gov.uk/government/statistics/uk-house-price-index-summary-december-2018/3207386
7fbb6bc3-0ee4-4189-807b-24f4e1c5c28c,whitehall,UK House Price Index Scotland: December 2018,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-december-2018/uk-house-price-index-scotland-december-2018
4e5f42e9-9084-4375-9123-dab559a2d356,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Rhagfyr 2018,https://www.gov.uk/government/statistics/uk-house-price-index-wales-december-2018/3208328
871ceb98-0dea-4e90-b31a-02a56adc6652,whitehall,UK House Price Index England: January 2019,https://www.gov.uk/government/statistics/uk-house-price-index-england-january-2019/uk-house-price-index-england-january-2019
796d0cbd-40ba-4424-aaa6-6a68e45a5701,whitehall,UK House Price Index Scotland: January 2019,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-january-2019/uk-house-price-index-scotland-january-2019
ee5b8ec7-f3b8-42d9-bcff-d5a38b548ca6,whitehall,UK House Price Index summary: February 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-february-2019/uk-house-price-index-summary-february-2019
3a9df752-6198-4373-8e3e-3631e91dfc4c,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Chwefror 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-february-2019/3307470
b87f34a6-b327-4c5f-9328-1a18d18f3c0b,whitehall,UK House Price Index Scotland: February 2019,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-february-2019/uk-house-price-index-scotland-february-2019
3c8729ef-7c7f-42d2-b53a-0fbe812adc08,whitehall,UK House Price Index Scotland: May 2019,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-may-2019/uk-house-price-index-scotland-may-2019
f9540924-790e-4a19-b741-29a2cd6fc686,whitehall,UK House Price Index England: May 2019,https://www.gov.uk/government/statistics/uk-house-price-index-england-may-2019/uk-house-price-index-england-may-2019
79c161ec-e30a-4815-be72-1f9018b06a5b,whitehall,UK House Price Index Scotland: June 2019,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-june-2019/uk-house-price-index-scotland-june-2019
bee2c44b-23c5-46cb-aa12-bfcd413df96f,whitehall,UK House Price Index England: June 2019,https://www.gov.uk/government/statistics/uk-house-price-index-england-june-2019/uk-house-price-index-england-june-2019
bee3c58e-0209-470d-b708-d58d94bb8e33,whitehall,UK House Price Index summary: June 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2019/uk-house-price-index-summary-june-2019
f4eeb97e-9b51-4a71-a84b-ce8206a9b54f,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Mehefin 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2019/3568414
e9d5153e-dc11-4198-b25e-539836ead523,whitehall,UK House Price Index Wales: May 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-may-2019/uk-house-price-index-wales-may-2019
503cb001-5c10-40e3-9601-0f8b9dcae280,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Mai 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-may-2019/3569879
bfa552e5-89fd-48d4-abf4-62a7fdf13262,whitehall,UK House Price Index summary: May 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2019/uk-house-price-index-summary-may-2019
c452df58-6432-4d8f-8ac2-ff96ec2a8c30,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Mai 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2019/3569881
79aab2f0-5114-4387-a039-5d2641e7aabb,whitehall,UK House Price Index Wales: July 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-july-2019/uk-house-price-index-wales-july-2019
d5e19fce-8ff3-428b-a8e2-85722ae3bd24,whitehall,UK House Price Index Scotland: July 2019,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-july-2019/uk-house-price-index-scotland-july-2019
830d26c2-820c-4b86-a756-41e9f2c3abd3,whitehall,UK House Price Index summary: July 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2019/uk-house-price-index-summary-july-2019
1cd72e4e-3bc1-4051-a370-46ba76ea1d07,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Gorffennaf 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-july-2019/3603897
4df925f4-e37c-45d7-a742-a5ceb51c851a,whitehall,UK House Price Index England: July 2019,https://www.gov.uk/government/statistics/uk-house-price-index-england-july-2019/uk-house-price-index-england-july-2019
f952df15-8f09-4001-a503-d99025cb28aa,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Gorffennaf 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2019/3603886
d8e2c1fa-c456-4e52-9fee-2eac34b6e7cd,whitehall,UK House Price Index Wales: June 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-june-2019/uk-house-price-index-wales-june-2019
c5ba988e-ac31-4aa1-bcb9-0036358920d1,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Mehefin 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-june-2019/3569381
9017583d-4a7d-4b71-9443-ba28b9656fb9,whitehall,UK House Price Index England: August 2019,https://www.gov.uk/government/statistics/uk-house-price-index-england-august-2019/uk-house-price-index-england-august-2019
1c2734de-328c-41da-a163-45ce9157330f,whitehall,UK House Price Index Scotland: August 2019,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-august-2019/uk-house-price-index-scotland-august-2019
d377405b-fae8-44d5-886a-0ced8f3fac87,whitehall,UK House Price Index summary: August 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-august-2019/uk-house-price-index-summary-august-2019
672639e2-e3ff-4658-8f55-ab9043bb1ec4,whitehall,UK House Price Index Wales: August 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-august-2019/uk-house-price-index-wales-august-2019
39d2bccd-9eb3-4c96-9714-60cf9fd10f8e,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Awst 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-august-2019/3701549
993e343a-f225-4f2e-98a1-78e55f2e476d,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Awst 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-august-2019/3701641
c9af9d95-8e8c-4cc0-b3a0-f11bd7b291e9,whitehall,UK House Price Index Scotland: September 2019,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-september-2019/uk-house-price-index-scotland-september-2019
9ca5b198-962b-4d9e-88fb-836989286bb6,whitehall,UK House Price Index England: September 2019,https://www.gov.uk/government/statistics/uk-house-price-index-england-september-2019/uk-house-price-index-england-september-2019
0832725c-41bf-4fa2-836f-af7cc97758cf,whitehall,UK House Price Index Wales: January 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-january-2019/uk-house-price-index-wales-january-2019
7e0064e3-ac81-4f82-b495-e8f4c8d40083,whitehall,UK House Price Index England: January 2017,https://www.gov.uk/government/statistics/uk-house-price-index-england-january-2017/uk-house-price-index-england-january-2017
3f09fdef-11ef-4df5-9725-a2e8e722299a,whitehall,UK House Price Index Wales: March 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-march-2019/uk-house-price-index-wales-march-2019
2e2a5a83-e99e-437f-8806-ca34658cfd40,whitehall,UK House Price Index England: February 2017,https://www.gov.uk/government/statistics/uk-house-price-index-england-february-2017/uk-house-price-index-england-february-2017
dc53f6b8-0491-460e-9639-d2798b05e661,whitehall,UK House Price Index Wales: February 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-february-2019/uk-house-price-index-wales-february-2019
5694d87b-24a9-41a9-a1d4-cca4eab9b8c3,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Chwefror 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-february-2019/3410609
7c9c88e5-51a7-4c7c-a236-a53bb693fed1,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Ionawr 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-january-2019/3410628
b8f961a6-288c-4e62-8fe4-cbd6fb571382,whitehall,UK House Price Index summary: April 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-april-2019/uk-house-price-index-summary-april-2019
d179b11d-5006-4d49-9ea7-df412ded2e34,whitehall,UK House Price Index England: April 2019,https://www.gov.uk/government/statistics/uk-house-price-index-england-april-2019/uk-house-price-index-england-april-2019
1908eb7b-41ba-4571-9a93-d50a9e4c4289,whitehall,UK House Price Index Wales: April 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-april-2019/uk-house-price-index-wales-april-2019
4dc4ea71-80c0-4758-b040-b44ed8676a90,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Ebrill 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-april-2019/3429078
4425a2c7-54ee-44cd-bbcb-da3b3243b501,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Ebrill 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-april-2019/3429081
a8f7963d-a27d-4a82-86e7-36576f529550,whitehall,UK House Price Index summary: March 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2019/uk-house-price-index-summary-march-2019
45f28b40-54fa-4de7-84b4-2bf88742329c,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Mawrth 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2019/3449292
54a53a91-39d3-4979-93c7-c7673083dd56,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Hydref 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-october-2019/3837948
3932e291-f790-42de-9877-ee751b1b0a11,whitehall,Business population estimates for the UK and regions: 2019 statistical release (HTML) ,https://www.gov.uk/government/statistics/business-population-estimates-2019/business-population-estimates-for-the-uk-and-regions-2019-statistical-release-html
f78e46b2-5334-4946-b815-6456e0dc9249,whitehall,UK House Price Index Scotland: November 2019,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-november-2019/uk-house-price-index-scotland-november-2019
83bdabbd-f472-4e4c-b5e1-705aa343a5a5,whitehall,UK House Price Index summary: November 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-november-2019/uk-house-price-index-summary-november-2019
3bdc4bae-8091-440b-8c30-1ca0aa200339,whitehall,UK House Price Index England: November 2019,https://www.gov.uk/government/statistics/uk-house-price-index-england-november-2019/uk-house-price-index-england-november-2019
181c0499-4d0d-412e-ae42-6d88d70f7cbb,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Tachwedd 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-november-2019/3883628
9e215337-d372-4c44-8422-919461fa4293,whitehall,UK House Price Index Wales: November 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-november-2019/uk-house-price-index-wales-november-2019
bb739d6b-1a1c-4d44-a8db-e165897c751b,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Tachwedd 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-november-2019/3883710
e9831f62-d594-4bbb-a7da-ed4d45f76235,whitehall,UK House Price Index Scotland: January 2020,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-january-2020/uk-house-price-index-scotland-january-2020
a3032a8f-f101-47bc-bde8-c39420818ee7,whitehall,UK House Price Index Scotland: December 2019,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-december-2019/uk-house-price-index-scotland-december-2019
83af3b5c-682a-4f05-82e0-42c343c7192e,whitehall,UK House Price Index England: December 2019,https://www.gov.uk/government/statistics/uk-house-price-index-england-december-2019/uk-house-price-index-england-december-2019
