_id,title,content_id,contact
/government/news/funding-package-to-deliver-thousands-of-new-homes,Funding package to deliver thousands of new homes,5e5c0d7d-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/funding-providing-jobs-boost-in-stoke-and-southampton,Funding providing jobs boost in Stoke and Southampton,60240e01-7631-11e4-a3cb-005056011aef,<h3>Office address and general enquiries</h3>
/government/news/funding-support-for-eu-students,Funding support for EU students,b8456a4e-b20e-4de1-af81-8c0680eece6b,<h3>DfE enquiries</h3>
/government/news/funding-to-support-new-social-workers,Funding to support new social workers,5dcadfa0-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/fundraising-by-agency-lacked-transparency-and-was-misleading-to-the-public,Fundraising by agency lacked transparency and was misleading to the public,fb68bfa4-c260-413d-94db-594cda523187,<h3>Press office</h3>
/government/news/furniture-director-shelved-with-a-6-year-ban,Furniture director shelved with a 6 year ban,e1618a1e-4cba-4396-9316-af6f85c962e0,<h3>Press Office</h3>
/government/news/further-boost-for-sustainable-transport-schemes,Further boost for sustainable transport schemes,5f508863-7631-11e4-a3cb-005056011aef,<h3>News desk enquiries</h3>
/government/news/further-boost-to-workplace-pension-saving-with-abolition-of-short-service-refunds-from-next-year,Further boost to workplace pension saving with abolition of 'short service refunds' from next year,6026225d-7631-11e4-a3cb-005056011aef,<h3>Press Office</h3>
/government/news/further-business-rates-pilots-announced,Further business rates pilots announced,726006f9-70db-4d94-b9ac-ca9754c84334,<h3>Office address and general enquiries</h3>
/government/news/further-consultation-on-dover-privatisation-plans,Further consultation on Dover privatisation plans,5c76cdd7-7631-11e4-a3cb-005056011aef,<h3>Maritime media enquiries</h3>
/government/news/further-consultation-on-new-guidance-and-directions-for-the-bus-industry,Further consultation on new guidance and directions for the bus industry,5f4bbb81-7631-11e4-a3cb-005056011aef,<h3>Press enquiries</h3>
/government/news/further-details-on-exams-and-grades-announced,Further details on exams and grades announced,bd58c981-3d88-4e1c-be7a-ae648ffa0260,<h3>DfE coronavirus helpline </h3>
/government/news/further-education-and-skills-providers-falling-short-in-protecting-learners-from-risk-of-extremism,Further education and skills providers falling short in protecting learners from risk of extremism,8ef90490-228b-4169-82dd-9cd02ba895f9,<h3>Media enquiries</h3>
/government/news/further-environmental-checks-for-grenfell-site,Further environmental checks for Grenfell site,e00b07d4-61f9-4b13-bcec-f0d5ec01ca54,<h3>Office address and general enquiries</h3>
/government/news/further-financial-help-given-to-property-owners-affected-by-hs2,Further financial help given to property owners affected by HS2,21bb191d-1414-4035-ae6a-d25b0b23ea0b,<h3>Public enquiries</h3>
/government/news/further-flood-support-from-government,Further flood support from government,5f12c1b0-7631-11e4-a3cb-005056011aef,<h3>Rail media enquiries</h3>
/government/news/further-progress-on-reducing-ash-cloud-disruption,Further progress on reducing ash cloud disruption,5c769f96-7631-11e4-a3cb-005056011aef,"<h3>Aviation, Europe and technology media enquiries</h3>"
/government/news/further-results-published-from-governments-fire-testing-programme,Further results published from government’s fire testing programme,b728aef9-787f-453d-917f-f70bf1a0910a,<h3>Office address and general enquiries</h3>
/government/news/further-uk-aid-supplies-arrive-in-freetown-to-tackle-ebola-outbreak,Further UK aid supplies arrive in Freetown to tackle Ebola outbreak,6022c02c-7631-11e4-a3cb-005056011aef,<h3>General media queries (24 hours)</h3>
/government/news/further-uk-assistance-to-fight-australian-bushfires-announced-as-foreign-secretary-visits-worst-hit-state,Further UK assistance to fight Australian bushfires announced as Foreign Secretary visits worst-hit state,5c48a3d5-6ec3-419a-a5f7-ad121b6f8a63,<h3>Media enquiries</h3>
/government/news/further-uk-support-for-syrians-hit-by-winter-storms,Further UK support for Syrians hit by winter storms,5ef55d68-7631-11e4-a3cb-005056011aef,<h3>General media queries (24 hours)</h3>
/government/news/further-uk-support-for-syrians-hit-by-winter-storms.ar,المزيد من المساعدات البريطانية للسوريين الذين تعرضوا لعواصف الشتاء,5ef55d68-7631-11e4-a3cb-005056011aef,<h3>General media queries (24 hours)</h3>
/government/news/future-high-streets-forum-finds-that-good-leadership-leads-to-great-high-streets,Future High Streets Forum finds that good leadership leads to great high streets,5f5eb2d6-7631-11e4-a3cb-005056011aef,<h3>Office address and general enquiries</h3>
/government/news/future-life-expectancy-to-be-considered-in-first-state-pension-age-review,Future life expectancy to be considered in first State Pension age review,02460564-f3cc-4a76-86a8-e167768a5fd2,<h3>Press Office</h3>
/government/news/future-of-community-language-qualifications-secured,Future of community language qualifications secured,4b4d7191-0d2a-48af-b756-bc2a3f7d49d8,<h3>DfE enquiries</h3>
/government/news/future-of-low-sulphur-shipping-fuel-under-the-spotlight,Future of low-sulphur shipping fuel under the spotlight,5e8f926f-7631-11e4-a3cb-005056011aef,<h3>Maritime media enquiries</h3>
/government/news/future-of-the-independent-living-fund,Future of the Independent Living Fund,5f1b44f0-7631-11e4-a3cb-005056011aef,<h3>Press Office</h3>
/government/news/future-sonar-advantage,Future SONAR advantage,a1350a58-bdc2-47dc-ae35-9edabf849085,<h3>Centre for Defence Enterprise</h3>
/government/news/g-for-grounded-three-global-companies-found-to-have-been-formed-and-run-with-a-fraudulent-intent,‘G’ for Grounded: three global companies found to have been formed and run with a fraudulent intent,e3073f3d-d95b-4081-9622-7ff57ac92237,<h3>Press Office</h3>
/government/news/g7-export-credit-agencies-virtual-conference,G7 Export Credit Agencies: virtual conference,a200679c-76c5-4491-84f5-c3e9c57946cc,"<h3>Media enquiries: Robert Maccabe, Head of Press and Corporate Communications</h3>"
/government/news/g7-foreign-ministers-statement-on-disappearance-of-jamal-khashoggi,G7 Foreign Ministers’ statement on disappearance of Jamal Khashoggi,7a210dd2-de67-449d-9033-30be2a0b400d,<h3>Media enquiries</h3>
/government/news/g7-foreign-ministers-statement-on-mh17,"G7 Foreign Ministers statement on MH17, July 2018",8f8c4d43-8271-4b90-ad48-c625eab69b23,<h3>Media enquiries</h3>
/government/news/g7-foreign-ministers-statement-on-recent-events-near-kerch-strait,G7 Foreign Ministers’ statement on recent events near Kerch Strait,3f5dd5d4-3cd4-4f68-891d-3af10fc2a33c,<h3>Media enquiries</h3>
/government/news/g7-foreign-ministers-statement-on-the-announcement-of-the-death-of-jamal-khashoggi,G7 Foreign Ministers’ statement on the announcement of the death of Jamal Khashoggi,deb51a3a-8c36-4b11-8f66-a5b2c8c1a8f1,<h3>Media enquiries</h3>
/government/news/g7-urges-china-to-reconsider-national-security-law,G7 urges China to reconsider national security law,03d02125-41ae-40cf-9a57-a453fe8272be,<h3>Media enquiries</h3>
/government/news/g8-commitment-puts-open-data-on-the-global-agenda-for-growth,G8 commitment puts open data on the global agenda for growth,5e357eef-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/gambian-presidential-elections,Gambian presidential elections,123bd49e-4a1c-456b-b40a-ce784453a8cc,<h3>Media enquiries</h3>
/government/news/games-workshop-founder-and-entrepreneur-to-open-2-free-schools,Games Workshop founder and entrepreneur to open 2 free schools,b02528e7-416f-420f-a8be-f6f1d4ec1498,<h3>DfE enquiries</h3>
/government/news/gang-sentenced-for-importing-unlicensed-drugs,Gang sentenced for importing unlicensed drugs,8b656078-3afe-4138-9d9c-9f4dd54d70ed,<h3>Media enquiries</h3>
/government/news/gap-between-disadvantaged-pupils-and-their-peers-narrows--2,Gap between disadvantaged pupils and their peers narrows,f0ac2e95-b2c5-4445-9d6e-5b2bdecc03b6,<h3>DfE enquiries</h3>
/government/news/garage-bosses-allowed-disqualified-director-to-run-company,Garage bosses allowed disqualified director to run company,40ff88ba-2e3d-4cf1-a51b-94a6dc077f20,<h3>Press Office</h3>
/government/news/garage-owner-guilty-of-faking-mot-tests,Garage owner guilty of faking MOT tests,5e2ae301-7631-11e4-a3cb-005056011aef,"<h3>
<abbr title=""Vehicle and Operator Services Agency"">VOSA</abbr> media enquiries</h3>"
/government/news/garden-bridge-project-was-a-failure-for-charity-that-risks-undermining-public-trust,Garden Bridge project was a ‘failure for charity’ that risks undermining public trust,a418833a-eb1c-4e04-9810-f6177b9d5f7f,<h3>Press office</h3>
/government/news/gareth-llewellyn-appointed-as-dvsas-new-chief-executive,Gareth Llewellyn appointed as DVSA's new Chief Executive,414e4257-7b2a-4dfe-9d07-a97c98af6087,<h3>News desk enquiries</h3>
/government/news/gateshead-specialist-arts-college-moves-into-brand-new-building,Gateshead specialist arts college moves into brand new building,8db1675e-66b4-4f9a-872e-c2dba5828637,<h3>DfE enquiries</h3>
/government/news/gaza-ceasefire-november-2019-uk-statement,"Gaza ceasefire, November 2019: UK statement",32f71b68-19ec-4eef-9dcd-6cd4beb55414,<h3>Media enquiries</h3>
/government/news/gaza-hostilities-uk-statement,"Gaza hostilities, November 2019: UK statement",4a09c69e-e6a9-45c3-8248-0be75d24ba0b,<h3>Media enquiries</h3>
/government/news/gc-and-ifst-publish-information-statement-on-dietary-fibre,GC and IFST publish Information Statement on dietary fibre,db65254d-7c84-4f2f-bf02-085ec916f5ff,<h3>Government Chemist</h3>
/government/news/gc-and-queens-university-belfast-chart-life-of-monier-williams,GC and Queen’s University Belfast chart life of Monier-Williams,def3fac8-df01-4e56-9d1a-c16365a961b4,<h3>Government Chemist</h3>
/government/news/gc-at-international-conference-on-food-fraud-and-allergen-management,GC at international conference on food fraud and allergen management,ad6ff69b-7a00-41c4-af31-f8e5891b349f,<h3>Government Chemist</h3>
/government/news/gc-collaborates-in-research-about-dangers-in-food-supplements,GC collaborates in research about dangers in food supplements,6fbe4a74-5fb7-4136-a394-ef4f1dc3095d,<h3>Government Chemist</h3>
/government/news/gc-conference-safe-food-for-tomorrows-world,GC conference: Safe food for tomorrow's world,eda56e1e-610c-4680-88b7-f1ab4fa0d3f1,<h3>Government Chemist</h3>
/government/news/gc-contributes-to-european-standard-to-combat-food-fraud,GC contributes to European standard to combat food fraud,bcb120da-1f17-4e30-bef3-1b1e719a13d3,<h3>Government Chemist</h3>
/government/news/gc-function-explained-at-lunchtime-lecture-for-european-commission,GC function explained at lunchtime lecture for European Commission,56a2af84-fe3e-46cf-9fdc-c39d3057b817,<h3>Government Chemist</h3>
/government/news/gc-history-and-role-explained-at-rsc-meeting,GC history and role explained at RSC meeting,2ed3f606-5337-42a2-821a-016b418ca36f,<h3>Government Chemist</h3>
/government/news/gc-offers-apa-validated-postgraduate-residential-course,GC offers APA validated postgraduate residential course,0b17b74a-f5da-4881-990f-3fb22cb63ead,<h3>Government Chemist</h3>
/government/news/gc-offers-rsc-approved-postgraduate-course,GC offers RSC-approved postgraduate course,ddaa2df6-6d44-46da-a80c-f49d75d7f5bd,<h3>Government Chemist</h3>
/government/news/gc-represented-at-international-event-on-food-fraud-and-food-allergy,GC represented at international event on food fraud and food allergy,301ff472-6984-41b8-9653-cace8b117475,<h3>Government Chemist</h3>
/government/news/gc-responds-to-the-fsa-review-of-food-standards-delivery,GC responds to the FSA review of food standards delivery,169e3285-088a-41f2-b5fd-d05ad83306d2,<h3>Government Chemist</h3>
/government/news/gc-supports-ifst-lecture-ultra-processed-foods-the-science-and-the-policy,GC supports IFST Lecture ‘Ultra-processed foods: The science and the policy’,92b82440-62b7-446a-a92f-3e68dfb26bb3,<h3>Government Chemist</h3>
/government/news/gc-team-delivers-successful-annual-postgraduate-training-course,GC team delivers successful annual postgraduate training course,a16757b0-6d01-41e7-8bc5-d66bbf81d27b,<h3>Government Chemist</h3>
/government/news/gc-team-shares-expertise-in-food-authenticity-in-vietnam,GC team shares expertise in food authenticity in Vietnam,f0304513-0948-4650-afc4-9604dda695b6,<h3>Government Chemist</h3>
/government/news/gc-team-take-a-lead-role-in-eu-workshop,GC team take a lead role in EU workshop,05049865-a1f1-4d0e-b690-e56884cfc6db,<h3>Government Chemist</h3>
/government/news/gc-team-thanked-for-leading-interactive-dna-extraction-workshop,GC team thanked for leading interactive DNA extraction workshop,42bd5be7-ecad-4faa-a032-6084014e469d,<h3>Government Chemist</h3>
/government/news/gca-achieves-highest-rate-of-retailer-compliance-in-final-survey,GCA achieves highest rate of retailer compliance in final survey,4ad5b6e7-9563-4104-87ba-2ca606656c17,<h3>Media enquiries</h3>
/government/news/gcse-a-level-and-as-qualification-updates-from-ofqual,"GCSE, A level and AS qualification updates from Ofqual",6031e46f-7631-11e4-a3cb-005056011aef,<h3>Press office</h3>
/government/news/gcse-and-a-level-performance-tables-and-school-spend-data-published,GCSE and A level performance tables and school spend data published,5e15f2b0-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gcse-early-entry-ofsted-asked-to-discourage-a-damaging-trend,GCSE early entry: Ofsted asked to discourage a “damaging trend”,5e15d29e-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gcse-results-day,GCSE results day,7c7ffa14-d7b0-4f49-a78d-8d8dc5910075,<h3>DfE enquiries</h3>
/government/news/gcse-results-show-rise-of-academic-subjects,GCSE results show rise of academic subjects,5e649018-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gcse-results-show-surge-in-pupils-taking-valuable-stem-subjects,GCSE results show surge in pupils taking valuable STEM subjects,744e4e38-396e-4c15-ba64-e070f7f44426,<h3>DfE enquiries</h3>
/government/news/gcse-statistics-on-pupil-characteristics,GCSE statistics on pupil characteristics,5dcaae8d-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/general-qualifications-appointment-at-ofqual,General qualifications appointment at Ofqual,529a8874-5483-4199-9a59-3fae4fdc0eea,<h3>Press office</h3>
/government/news/general-teaching-council-for-england-to-be-scrapped,General Teaching Council for England to be scrapped,5dca7669-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/generous-donors-urged-to-give-safely-to-registered-charities-this-ramadan,Generous donors urged to give safely to registered charities this Ramadan,2e5c58ec-e66d-493d-9010-e06514b43191,<h3>Press office</h3>
/government/news/generous-public-should-make-sure-donations-go-to-genuine-charities-supporting-the-victims-in-manchester-says-charity-regulator,Generous public should make sure donations go to genuine charities supporting the victims in Manchester,a04ff228-0bfb-4fe5-b033-f34617621982,<h3>Press office</h3>
/government/news/gentleman-jack-in-need-of-the-coal-authority,‘Gentleman Jack’ - in need of the Coal Authority,91dfdb3e-c8f8-43b6-b63e-0983bda5b72a,<h3>Coal Authority communications and engagement team</h3>
/government/news/geovation-reveals-next-wave-of-geotech-and-proptech-businesses,Geovation reveals next wave of GeoTech and PropTech businesses,fd87c449-bf39-4f41-b0e5-cd209250e010,<h3>Press Office</h3>
/government/news/get-behind-queens-90th-birthday-celebrations,Get behind Queen’s 90th birthday celebrations,433631f8-ca7f-49fd-8b37-53a9ebbba1e3,<h3>Office address and general enquiries</h3>
/government/news/ghana-presidential-elections,Ghana Presidential Elections,2bf545f6-d33c-41a4-8f37-435d0df04933,<h3>Media enquiries</h3>
/government/news/giant-leap-for-uk-spaceflight-programme-as-consultation-launches,Giant leap for UK spaceflight programme as consultation launches,676a8eef-49ea-4e42-8115-9f24a57d5ae2,"<h3>Aviation, Europe and technology media enquiries</h3>"
/government/news/gibb-admissions-statistics-show-there-are-too-few-good-schools,Gibb: admissions statistics show there are too few good schools,5e28fcc7-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gibb-further-freedoms-for-schools-and-colleges,Gibb: ‘Further freedoms for schools and colleges’,5dcab442-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gibb-its-time-to-free-up-teachers-so-they-can-maintain-good-behaviour,Gibb: ‘It’s time to free up teachers so they can maintain good behaviour’,5dcab35d-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gibb-our-reforms-will-allow-all-parents-to-send-their-child-to-a-good-school,Gibb: Our reforms will allow all parents to send their child to a good school,5dca9cfa-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gibb-report-on-southern-rail-network-government-response,Gibb report on Southern Rail network: government response,4a79ccab-97eb-48d2-8a1e-417aea7883e0,<h3>Rail media enquiries</h3>
/government/news/gibb-simpler-fairer-funding-system-to-improve-post-16-education,"Gibb: simpler, fairer funding system to improve post-16 education",5dcaa56b-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gibb-thousands-of-children-behind-in-the-3-rs-by-age-7,Gibb: thousands of children behind in the 3 Rs by age 7,5dcaa5e9-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gibraltar-european-commission-mission-returns-to-review-border-delays,Gibraltar: European Commission mission returns to review border delays,5fa5181e-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/gibraltar-spain-border-delays-eu-recommendations-six-months-on,Gibraltar-Spain border delays: EU recommendations six months on,5f58df8e-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/girls-education-should-be-a-development-priority-for-the-commonwealth,Girls’ education should be a development priority for the Commonwealth,59160e9f-d8ad-41cb-a851-614b54274863,<h3>Media enquiries</h3>
/government/news/give-safely-this-christmas-make-sure-your-donations-reach-the-right-hands,Give safely this Christmas - make sure your donations reach 'The right hands',24d7bbbb-addf-42fd-805c-e3b87743f3a7,<h3>Press office</h3>
/government/news/give-safely-to-charities-helping-people-fleeing-myanmar-charity-commission-urges,"Give safely to charities helping people fleeing Myanmar, Charity Commission urges",94da5a42-ca7f-4cfa-8b34-5c27cce3eab8,<h3>Press office</h3>
/government/news/giving-local-people-the-final-say-over-onshore-wind-farms,Giving local people the final say over onshore wind farms,411a16ef-ee4d-4dd5-af92-c7c39d81899c,<h3>Office address and general enquiries</h3>
/government/news/giving-young-people-the-vote-of-confidence-by-celebrating-world-war-ones-inspirational-women,Giving young people the vote of confidence by celebrating World War One's inspirational women,8f6e83ec-ac58-49b7-8293-ff916967a6b7,<h3>Office address and general enquiries</h3>
/government/news/glasgow-boss-banned-for-flouting-director-requirements,Glasgow boss banned for flouting director requirements,75b41dde-c028-4770-bee4-dc3476d914dc,<h3>Press Office</h3>
/government/news/glasgow-charity-appeal-to-be-doubled-by-uk-government,Glasgow charity appeal to be doubled by UK Government,5fe9d2a2-7631-11e4-a3cb-005056011aef,<h3>General media queries (24 hours)</h3>
/government/news/glasgow-director-banned-for-abuse-of-invoice-finance-facility-scheme,Glasgow director banned for abuse of invoice finance facility scheme,95eab99a-54b1-4e56-a7bf-3d022be9222c,<h3>Press Office</h3>
/government/news/glasgow-mobile-phone-boss-banned-after-submitting-false-documents,Glasgow mobile phone boss banned after submitting false documents,52fef604-561d-4728-aec0-db2f56a82fc4,<h3>Press Office</h3>
/government/news/global-act-of-remembrance-marking-centenary-of-last-day-of-peace-before-world-war-1,Global Act of Remembrance marking Centenary of last day of peace before World War 1,5fde458f-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/global-coalition-to-defeat-isis-november-14-ministerial-meeting,"Global Coalition to Defeat ISIS foreign ministers' meeting: joint communiqué, 14 November 2019",507d34dc-55cd-47eb-89b9-b4ca732769cb,<h3>Media enquiries</h3>
/government/news/global-disability-summit-sparks-170-commitments-to-tackle-stigma-and-discrimination-against-people-with-disabilities,Global Disability Summit sparks 170 commitments to tackle stigma and discrimination against people with disabilities,8d10ef24-c59c-4ce1-910f-f714c736ad3f,<h3>General media queries (24 hours)</h3>
/government/news/global-handwashing-day-britain-supports-water-and-sanitation-access-to-4-million-in-drc,Global Handwashing Day: Britain supports water and sanitation access to 4 million in DRC,5e9d65d3-7631-11e4-a3cb-005056011aef,<h3>General media queries (24 hours)</h3>
/government/news/global-health-changes-and-overcoming-regulatory-challenges-was-a-major-part-of-the-mhra-annual-lecture,Global health changes and overcoming regulatory challenges was a major part of the MHRA Annual Lecture,dacbd12b-0c8d-43f0-8801-c5fd0c60f5b5,<h3>Media enquiries</h3>
/government/news/global-health-must-survive-political-upheaval-dr-jeremy-farrar-delivers-mhra-annual-lecture,Global health must survive political upheaval: Dr Jeremy Farrar delivers MHRA annual lecture,be1eaafb-2dc9-40f9-8d47-39ce45810917,<h3>Media enquiries</h3>
/government/news/global-index-set-to-boost-energy-investment-in-developing-world,Global index set to boost energy investment in developing world,5ee4d37d-7631-11e4-a3cb-005056011aef,<h3>General media queries (24 hours)</h3>
/government/news/global-islamic-finance-and-investment-group,Global Islamic Finance and Investment Group,5f4a9464-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/global-islamic-finance-and-investment-group.ar,المجموعة العالمية للتمويل والاستثمار الإسلامي,5f4a9464-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/global-islamic-finance-and-investment-group.ur,عالمی اسلامی مالیات اورسرمایہ کاری گروپ,5f4a9464-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/global-peace-and-stability-depend-on-climate-security,Global peace and stability depend on climate security,6c225c1f-e1ee-4ae7-8bb1-fada53a88657,<h3>Media enquiries</h3>
/government/news/global-shipping-sector-looks-to-london,Global shipping sector looks to London,5e8df414-7631-11e4-a3cb-005056011aef,<h3>Maritime media enquiries</h3>
/government/news/global-trading-europe-ltd-placed-into-provisional-liquidation,Global Trading Europe Ltd placed into provisional liquidation,cacbc4ce-103a-46f6-9817-cb8f74620936,<h3>Press Office</h3>
/government/news/gloucestershire-college-to-train-young-cyber-security-experts,Gloucestershire college to train young cyber security experts,b6824ffc-571b-4caa-85f3-a1aff7a147b5,<h3>DfE enquiries</h3>
/government/news/glowing-inspection-report-for-the-keppel-unit,Glowing inspection report for the Keppel Unit,27128912-6bb1-46f7-a2e0-2d053a8eb5eb,<h3>Youth Justice Board media enquiries</h3>
/government/news/go-ahead-for-new-bridge-over-river-thames-in-surrey,Go ahead for new bridge over River Thames in Surrey,5c77583e-7631-11e4-a3cb-005056011aef,<h3>News desk enquiries</h3>
/government/news/go-ahead-for-replacement-bridge-over-river-derwent-in-cumbria,Go-ahead for replacement bridge over River Derwent in Cumbria,5c773bfa-7631-11e4-a3cb-005056011aef,<h3>News desk enquiries</h3>
/government/news/go-ahead-for-two-new-road-schemes-in-the-midlands,Go ahead for two new road schemes in the Midlands,5e5af43f-7631-11e4-a3cb-005056011aef,<h3>Roads media enquiries</h3>
/government/news/gold-star-for-children-making-greener-school-run,Gold star for children making greener school run,602c6d78-7631-11e4-a3cb-005056011aef,<h3>News desk enquiries</h3>
/government/news/golden-hellos-for-graduates-teaching-maths-in-further-education,Golden hellos for graduates teaching maths in further education,5fa489aa-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/good-early-years-get-children-off-to-a-flying-start-says-ofsted,"Good early years get children off to a flying start, says Ofsted",60249f81-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/good-intentsilver-dee-report-and-flyer-published,Good Intent/Silver Dee report and flyer published,7901eb02-ea79-43f0-9501-75a8e4b0d241,<h3>Press enquiries</h3>
/government/news/good-now-minimum-standard-ofsted-expects-from-schools,Good' now minimum standard Ofsted expects from schools,6024cf92-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/good-practice-case-studies-in-vocational-teaching-and-learning,Good practice case studies in vocational teaching and learning,602490bf-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/good-practice-in-land-based-education-and-training,Good practice in land-based education and training,6024b33c-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/gove-announces-expansion-of-academies-programme,Gove announces expansion of academies programme,5dca65f9-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gove-backs-plan-for-50000-children-to-tread-the-boards-as-the-bards-greatest-characters,"Gove backs plan for 50,000 children to tread the boards as the Bard’s greatest characters",5dca467a-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gove-building-schools-for-the-future-sample-projects-get-go-ahead-and-further-confirmation-given-to-academies,Gove: Building Schools for the Future sample projects get go-ahead and further confirmation given to academies,5e15d33f-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gove-calls-for-more-adopters-to-help-find-homes-for-more-than-4200-children-ready-for-adoption,"Gove calls for more adopters to help find homes for more than 4,200 children ready for adoption",5dca462d-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gove-gives-green-light-to-teachers-to-use-tough-sanctions-to-tackle-bad-behaviour,Gove gives green light to teachers to use tough sanctions to tackle bad behaviour,5f112596-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gove-new-grant-to-double-the-number-of-top-teachers-in-challenging-schools,Gove: New grant to double the number of top teachers in challenging schools,5dca7099-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gove-teachers-not-politicians-know-how-best-to-run-schools,"Gove: 'Teachers, not politicians, know how best to run schools’",5e15d1f6-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gove-to-the-national-college-we-have-to-make-opportunity-more-equal,Gove to the National College: ‘We have to make opportunity more equal’,5dca7261-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gove-trials-pioneering-programme-to-improve-mathematics-teaching-for-children-aged-11-to-14-years,Gove trials pioneering programme to improve mathematics teaching for children aged 11 to 14 years,5e17c14a-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/gove-welcomes-reappointment-of-amanda-spielman-as-chair-of-ofqual,Gove welcomes reappointment of Amanda Spielman as Chair of Ofqual,5f4f4a77-7631-11e4-a3cb-005056011aef,<h3>DfE enquiries</h3>
/government/news/government-accelerating-pothole-mapping-project-to-support-motorists-and-cyclists-ahead-of-school-return,Government accelerating pothole mapping project to support motorists and cyclists ahead of school return,c551e8b5-963a-40a1-85b8-bbc8a44be3c3,<h3>Roads media enquiries</h3>
/government/news/government-action-on-councils-failing-to-plan-new-homes,Government action on councils failing to plan new homes,76a2b1fa-8580-49ff-b6ce-9b255ecb6042,<h3>Office address and general enquiries</h3>
/government/news/government-action-to-ban-letting-agent-fees,Government action to ban letting agent fees,f7adf6c6-35ed-43c0-afad-06580e77611e,<h3>Office address and general enquiries</h3>
/government/news/government-action-to-end-letting-agent-fees,Government action to end letting agent fees,cce54409-349f-4e7d-89c1-6a7426492f2d,<h3>Office address and general enquiries</h3>
/government/news/government-action-to-end-letting-fees,Government action to end letting fees,200fae8a-602d-45e5-837b-df2fd66e2b76,<h3>Office address and general enquiries</h3>
/government/news/government-action-to-help-eliminate-violence-against-women-and-girls,Government action to help eliminate violence against women and girls,6055ef3c-7631-11e4-a3cb-005056011aef,<h3>Office address and general enquiries</h3>
/government/news/government-action-to-help-eliminate-violence-against-women-and-girls.ur,خواتین اورلڑکیوں پرتشدد کے خاتمے میں مدد کے لئے حکومتی اقدام,6055ef3c-7631-11e4-a3cb-005056011aef,<h3>Office address and general enquiries</h3>
/government/news/government-action-to-help-local-newspapers-tax-breaks-and-action-on-council-newsletters,Government action to help local newspapers - tax-breaks and action on council newsletters,19ff6119-1fbc-4d06-aa42-b1bd0785672f,<h3>Office address and general enquiries</h3>
/government/news/government-action-to-help-provide-more-new-homes-in-london,Government action to help provide more new homes in London,601ad37e-7631-11e4-a3cb-005056011aef,<h3>Office address and general enquiries</h3>
/government/news/government-action-to-take-on-town-hall-bin-blight,"Government action to take on town hall ""bin blight""",5e60f091-7631-11e4-a3cb-005056011aef,<h3>Media enquiries</h3>
/government/news/government-actions-a-further-step-in-homeless-prevention,Government actions a further step in homeless prevention,5f4b7756-a3af-401d-8a76-0f20bcdefc0d,<h3>Office address and general enquiries</h3>
/government/news/government-acts-to-improve-e-cigarette-safety,Government acts to improve e-cigarette safety,6031b47c-7631-11e4-a3cb-005056011aef,<h3>Office address and general enquiries</h3>
