attachment_data_id,attachment_content_id,asset_manager_id
821053,76adc1e2-5638-43e4-a557-53094f3a6aa3,5d39c91ee5274a401135ae43
752602,da097a3d-6c41-4cf4-a37c-b9c095220435,5bd87574ed915d78a0dc109c
752602,da097a3d-6c41-4cf4-a37c-b9c095220435,5bd87573e5274a6e1f36ee1b
744641,bf45a476-9d36-4f4a-8ca6-755dadeaad0b,5bb207dc40f0b62dbe5321ed
744641,bf45a476-9d36-4f4a-8ca6-755dadeaad0b,5bb207dc40f0b62de6b656ee
756851,517e66fd-b954-4c3d-ab77-b1aeac5136d5,5beeaf5aed915d6a166edba3
756851,517e66fd-b954-4c3d-ab77-b1aeac5136d5,5beeaf5ae5274a2b18bfdec8
750101,321b6148-5f2a-4f5b-8dc0-9d38945126af,5bc9fbe640f0b6491d7c74ca
750101,321b6148-5f2a-4f5b-8dc0-9d38945126af,5bc9fbe6e5274a503f2911af
756312,c24c413a-d49f-413a-b733-5cc1b8b97e30,5bec522440f0b667b8089f65
756312,c24c413a-d49f-413a-b733-5cc1b8b97e30,5bec5224e5274a08321546d6
927387,06ec6ee3-f8f6-401c-9f2c-bec4ec81f5f2,5f8d6246d3bf7f49a85463aa
927387,06ec6ee3-f8f6-401c-9f2c-bec4ec81f5f2,5f8d62468fa8f56ad9b4b257
952343,00d34762-d306-4362-83c9-fe45218fd51a,60004004d3bf7f33ba58dec0
952343,00d34762-d306-4362-83c9-fe45218fd51a,600040048fa8f55f639f8d23
785324,e4464c50-0a7a-4c73-a617-9f185b3adf95,5c87ae2940f0b636981e0b75
785324,e4464c50-0a7a-4c73-a617-9f185b3adf95,5c87ae29ed915d07d5dd1b9d
861054,62b450ed-70e4-454d-87d5-df0326d81977,5e2ef608e5274a6c3f52a59b
852473,5b80883f-eded-414c-84fa-7fa9a89905e6,5df76da2e5274a08e7bddc88
774105,59d92ef4-ddcf-4180-b231-134f7044785f,5c4f2a0140f0b62554930aac
774105,59d92ef4-ddcf-4180-b231-134f7044785f,5c4f2a01e5274a494e0b84d0
921404,d505301e-42c6-428b-a3b1-a725ce64d568,5f6cae69d3bf7f7232e7e79f
921404,d505301e-42c6-428b-a3b1-a725ce64d568,5f6cae69e90e07751107f6ee
1006773,934c18df-2409-45d5-9eb5-c7fbc71cb879,61016185d3bf7f045a02259a
791961,3c575e38-65b3-4e4e-b294-29e89a25c4be,5ca36b3ee5274a77dea422f7
791961,3c575e38-65b3-4e4e-b294-29e89a25c4be,5ca36b3e40f0b625ea3d8ebe
772549,32847bcd-240c-4168-95ef-277016124793,5c46ead1ed915d38b0437c4f
772549,32847bcd-240c-4168-95ef-277016124793,5c46ead1ed915d38837ea06f
772555,4190bb7e-2e82-4533-94c8-e8f411718c13,5c46ec7ae5274a6e6ea153e5
772555,4190bb7e-2e82-4533-94c8-e8f411718c13,5c46ec7ae5274a6e4c61d172
776860,f579145a-6b01-4d09-9635-60c1b770ffad,5c5ad60140f0b676ccc8631c
776860,f579145a-6b01-4d09-9635-60c1b770ffad,5c5ad60140f0b676b3222ac8
806959,2ccc967c-96f0-4fdf-8ebd-b7d8daffca9c,5cf8ed0240f0b663ff495d8c
806959,2ccc967c-96f0-4fdf-8ebd-b7d8daffca9c,5cf8ed0240f0b66404ec4285
826162,a4b726c7-f5e5-4636-b326-5c0eb60ea67a,5d5ac700e5274a07640aefca
826162,a4b726c7-f5e5-4636-b326-5c0eb60ea67a,5d5ac6ffe5274a079061513e
761370,a8651ef9-9af6-4942-8afe-6de6e9ef5663,5c061f1ded915d746f2e993c
761370,a8651ef9-9af6-4942-8afe-6de6e9ef5663,5c061f1ded915d746f2e993b
761371,788958f4-acd6-4a13-9041-b3f916e8dbd1,5c061f40ed915d7480349db0
761371,788958f4-acd6-4a13-9041-b3f916e8dbd1,5c061f40e5274a6a8ba31914
761724,96d73073-4f70-4727-9b80-52135d550a66,5c07996b40f0b67079db0ca0
761724,96d73073-4f70-4727-9b80-52135d550a66,5c07996bed915d7463b34dca
761373,adacac9b-8e10-42d8-ab13-f4a15ed09be1,5c061f95ed915d747c45af4b
761373,adacac9b-8e10-42d8-ab13-f4a15ed09be1,5c061f9540f0b6706b5b0283
761374,dabd994c-d360-41b8-be6c-29176b995029,5c061fc040f0b6706b5b0284
761374,dabd994c-d360-41b8-be6c-29176b995029,5c061fc040f0b67055d9e398
761375,777007e9-85a9-4c10-88fb-36efb5ff7db0,5c061fdded915d745a3abf94
761375,777007e9-85a9-4c10-88fb-36efb5ff7db0,5c061fdde5274a6a73839653
761376,99d24897-82ba-46cb-843c-476ddbf36daa,5c062008ed915d745d9d4f76
761376,99d24897-82ba-46cb-843c-476ddbf36daa,5c062008e5274a6a8ba31915
761377,3429adb9-aad5-43ad-b2e0-586529e8b8c1,5c062034e5274a6a61e38b06
761377,3429adb9-aad5-43ad-b2e0-586529e8b8c1,5c06203440f0b670700d11dc
761378,c37865df-bb5f-4e08-98b6-d68bcd7816f0,5c06207ced915d7469a45ca4
761378,c37865df-bb5f-4e08-98b6-d68bcd7816f0,5c06207ce5274a6a64347965
761379,56ae3f46-e9f7-401e-a1e6-216304a9f1a7,5c0620afe5274a6a81cf36ea
761379,56ae3f46-e9f7-401e-a1e6-216304a9f1a7,5c0620afed915d746f2e993d
762196,d4762c53-57ec-4c89-99c8-656edd9edaa2,5c0806bde5274a6a708c4f60
762196,d4762c53-57ec-4c89-99c8-656edd9edaa2,5c0806bd40f0b67055d9e3d7
762197,a28744d4-d2b9-4893-a25b-4f3e2a79fbb1,5c0806da40f0b6705cfbde69
762197,a28744d4-d2b9-4893-a25b-4f3e2a79fbb1,5c0806dae5274a6a708c4f61
762199,6013ff53-24f1-4220-b156-8b03f51c7fe4,5c08073f40f0b670688b205d
762199,6013ff53-24f1-4220-b156-8b03f51c7fe4,5c08073fed915d7480349df8
762201,ad44aa6c-43c2-4697-ac65-ce0e8ef77612,5c08075de5274a6a81cf371b
762201,ad44aa6c-43c2-4697-ac65-ce0e8ef77612,5c08075de5274a6a7fbad834
762202,0f324070-983e-4e86-8ee8-39a1cce4c8a7,5c08077ae5274a6a61e38b3d
762202,0f324070-983e-4e86-8ee8-39a1cce4c8a7,5c08077a40f0b6705cfbde6a
762204,f98dfc56-0436-48a2-9193-397460aca093,5c0807a040f0b670656346f1
762204,f98dfc56-0436-48a2-9193-397460aca093,5c0807a0ed915d7466eee48c
764957,25968bc8-f07a-4905-86ac-a29413f6d3fd,5c13acfce5274a0bbd46421e
764957,25968bc8-f07a-4905-86ac-a29413f6d3fd,5c13acfce5274a0ae06bd7a3
1057848,8262466e-80dc-43e2-a3ed-c373515b2e98,621d074dd3bf7f4f0d9e8094
1125447,5e2ae256-3163-4c23-be6b-59f531e4f030,63a0403c8fa8f539153653d5
1125447,5e2ae256-3163-4c23-be6b-59f531e4f030,63a0403c8fa8f539170357cb
1125449,f5803e99-e707-4409-b8c4-ee26f00dd384,63a040ed8fa8f5390fc6381f
1125449,f5803e99-e707-4409-b8c4-ee26f00dd384,63a040ed8fa8f5391dd96e3a
1217411,0bee442f-2555-4c3d-9ee4-25232a740292,65c21ff7688c390013334c26
1217411,0bee442f-2555-4c3d-9ee4-25232a740292,65c21ff78532d40014a31e2e
1217412,82b179ce-aacd-4d89-8d0a-acca15e5546c,65c2200c688c390013334c27
1217412,82b179ce-aacd-4d89-8d0a-acca15e5546c,65c2200c688c39000d334c27
1217416,d4c1ae0b-9032-4d1e-8cc6-45de652d3d3c,65c220c4688c39000d334c28
1217417,cc180723-f460-4ad3-a4db-3ef0275683c9,65c220d98532d40014a31e31
1179469,aaf9f0c3-7e92-4ade-932a-ce474c7003d7,64df6e003fde61000d4a54c6
1179469,aaf9f0c3-7e92-4ade-932a-ce474c7003d7,64df6dff60d123000d32c761
584203,0d69a575-05fc-4d4b-a2f0-9bd625d53637,5a7f944c40f0b6230269055a
584203,0d69a575-05fc-4d4b-a2f0-9bd625d53637,5a7f944a40f0b62302690559
1179473,7d861add-5bbd-495c-b3b8-71adcbc4295e,64df7499c8dee400127f1eac
1179473,7d861add-5bbd-495c-b3b8-71adcbc4295e,64df74993fde61000d4a54c8
584198,766074c7-3ef1-4a22-a2f6-5decf131c26b,5a80181fe5274a2e87db7d15
584198,766074c7-3ef1-4a22-a2f6-5decf131c26b,5a80181f40f0b623026917a0
1179475,38ec329f-aa53-4aa6-ab41-12920473501b,64df74de60d123001332c752
1179475,38ec329f-aa53-4aa6-ab41-12920473501b,64df74de60d123000d32c766
1179479,1b10b347-1871-48c8-8093-ad4866f21c68,64df75b43fde6100134a54be
1179479,1b10b347-1871-48c8-8093-ad4866f21c68,64df75b4c8dee400127f1eaf
756542,c60be6d0-4d99-478d-b41b-179b6648026b,5bed6efbe5274a083b51fa05
756542,c60be6d0-4d99-478d-b41b-179b6648026b,5bed6efb40f0b667b056113b
756549,9d1eb990-1d52-4611-b464-4799549bbef7,5bed728be5274a085054b7b7
756549,9d1eb990-1d52-4611-b464-4799549bbef7,5bed728bed915d6a34b1ba6c
756553,464055f1-02ae-4a13-a08f-7a4c6fc118a1,5bed73d140f0b667b8089f77
756553,464055f1-02ae-4a13-a08f-7a4c6fc118a1,5bed73d140f0b667a1217219
756555,f91f515c-8ec7-4762-9d91-21854a8775fd,5bed744ded915d6a13d1deac
756555,f91f515c-8ec7-4762-9d91-21854a8775fd,5bed744de5274a0829c9fbfd
1177935,4d228cc9-55f5-4c37-9444-f71ac7073c85,64d63260dd15ff000d277fda
1177935,4d228cc9-55f5-4c37-9444-f71ac7073c85,64d63260960710000db27e4f
1177936,e92ff829-b7e2-49de-8f0c-b3d5a36fd5ad,64d632887427490014de0697
1177936,e92ff829-b7e2-49de-8f0c-b3d5a36fd5ad,64d63288742749000dde0695
435653,f0557406-e207-46b2-b475-9c22bb0b0b18,5a74c1a6e5274a3f93b48901
435653,f0557406-e207-46b2-b475-9c22bb0b0b18,5a74c1a740f0b619c865a2f6
435654,5a28d064-5b41-4c20-8a63-3164b8421a68,5a80499540f0b623026929e5
435654,5a28d064-5b41-4c20-8a63-3164b8421a68,5a804997ed915d74e33f98dd
435878,1a9a05bd-3c0e-4657-b1fc-3d6835340973,5a81702a40f0b62305b8ef40
435878,1a9a05bd-3c0e-4657-b1fc-3d6835340973,5a81702740f0b62305b8ef3f
435880,8507acad-e9a5-475b-8cf4-ba24374fbf4e,5a74fd41e5274a3cb2868cb0
435880,8507acad-e9a5-475b-8cf4-ba24374fbf4e,5a74fd40ed915d502d6cca0c
435882,37b862ba-7bd5-4c58-8968-6b969aebab00,5a7f4ed240f0b6230268eb5c
435882,37b862ba-7bd5-4c58-8968-6b969aebab00,5a7f4ed140f0b62305b8659e
435883,b3ab27ba-09fb-44f2-9761-48118408122a,5a7f2782e5274a2e87db41f6
435883,b3ab27ba-09fb-44f2-9761-48118408122a,5a7f277fe5274a2e8ab4a723
435884,ad39347a-8f7c-4d0c-9885-e2f94d6c6f5d,5a817165ed915d74e62324a7
435884,ad39347a-8f7c-4d0c-9885-e2f94d6c6f5d,5a817161ed915d74e62324a6
435885,e718b9b9-90b3-4fa1-92ef-c99788d77698,5a80b9b340f0b6230269526f
435885,e718b9b9-90b3-4fa1-92ef-c99788d77698,5a80b9ad40f0b6230269526e
701296,1215f4e6-630d-43ae-8b55-882dab5e32f3,5ad9b3f240f0b617df335efe
823135,d5fc3918-e662-4b01-ac0d-8fa8c9c83f9b,5d444c11e5274a6996e679b8
823135,d5fc3918-e662-4b01-ac0d-8fa8c9c83f9b,5d444c11e5274a6999afb94b
931253,39f86647-a414-4be2-9af4-9433f7413e5e,5f9bd4fce90e070419e699cd
931253,39f86647-a414-4be2-9af4-9433f7413e5e,5f9bd4fc8fa8f57f4142b9ed
1054107,096287d4-b36f-4cd0-a90e-041782c8d976,62052511d3bf7f314cd46ba3
933341,91388650-0ca5-426b-8cf6-c6a2b0256744,5fa53e9dd3bf7f03a6550e22
933341,91388650-0ca5-426b-8cf6-c6a2b0256744,5fa53e9d8fa8f578915c56cc
943799,e8166506-9047-4b87-93a5-61c39e8c5b40,5fd745f8e90e076637bb5a6a
943799,e8166506-9047-4b87-93a5-61c39e8c5b40,5fd745f8d3bf7f3061e108ce
1020564,169c1b01-f6d3-410e-9b19-9871256515b5,614df45ad3bf7f718962a21d
1020564,169c1b01-f6d3-410e-9b19-9871256515b5,614df45ae90e077a32502b07
1027891,fa8af2c2-1a0e-497b-a671-75a67b295344,6172942ee90e071975128257
1027891,fa8af2c2-1a0e-497b-a671-75a67b295344,6172942e8fa8f52983494943
1028022,e70bbc9c-05f0-4398-9650-0c4aab5941e6,6172bc948fa8f529777ffca0
1028022,e70bbc9c-05f0-4398-9650-0c4aab5941e6,6172bc94e90e071983346498
711535,67c4ab1a-a0db-4292-84e9-74a4feb111a0,5b083564e5274a2dc98c790c
711535,67c4ab1a-a0db-4292-84e9-74a4feb111a0,5b083564ed915d7615081041
962818,64fc71f7-7e1f-4836-99b8-2fce62a9b8ea,602eaa488fa8f543272b3fd2
691406,94e73bca-214c-4d2a-be8e-bb00e0ec7665,5aafae6d40f0b64ab4b7585e
691406,94e73bca-214c-4d2a-be8e-bb00e0ec7665,5aafae6ded915d1d07cef25a
940831,6a8c33ed-bda3-4bd6-873e-b0c66b5d7110,5fc8b976e90e0762a6d0e4a3
940831,6a8c33ed-bda3-4bd6-873e-b0c66b5d7110,5fc8b976d3bf7f7f5270786a
964803,c9e0d7e4-ac9d-4284-9ca9-9fb82e8e0bd6,603798c28fa8f50498557786
964803,c9e0d7e4-ac9d-4284-9ca9-9fb82e8e0bd6,603798c2e90e07054f89c509
844890,f0f96e72-5d5d-4b22-b13a-7ff4acad9b00,5dc1a0bee5274a4aa8117982
844891,c5ad6486-7c3f-4966-908e-af10ad64d534,5dc1a17740f0b63797afcd82
844893,01616aee-d449-401a-822f-d9dd91ecf91b,5dc1a24ee5274a4a9b0a2ca6
846378,300075b8-fd80-424f-8a3f-df7a666a2756,5dcd22fbe5274a07370ecdc4
845666,27b42ee1-9a14-4a1e-a2a7-76c8f32cfe61,5dc58ad4e5274a4f24addc81
845045,25a26ade-4dec-4804-8748-edf3fca83e9e,5dc2b834ed915d39aa21bbd7
844899,caea2797-659d-4407-a68d-3f993ac1c3d3,5dc1a46d40f0b6379ee2b536
844902,6da4cfbb-7f77-4f9d-a836-78a714b9fec8,5dc1a5b140f0b637a38efb58
844904,768d17d9-6fa7-4219-b370-3480f094413c,5dc1a64fed915d1d05dfb839
