attachment_data_id,attachment_content_id,asset_manager_id
98692,2d77bd78-7cb3-4c7c-beea-b55767a660db,5a78cb4fed915d07d35b27b7
98694,25b62ea8-2878-4a25-b013-36c500b636a0,5a74aade40f0b61df47777ed
98696,290df8cf-5489-4cd3-826c-16126745ebe7,5a7992e3e5274a684690a8d4
430534,3d6c83d3-acc5-40de-ae7e-2ac8ed204374,5a80592040f0b62302692f81
430534,3d6c83d3-acc5-40de-ae7e-2ac8ed204374,5a80591f40f0b62305b8a9f4
509942,9db673fa-ae63-44e2-b0a2-4880473f0625,5a7f797fed915d74e622aae9
509942,9db673fa-ae63-44e2-b0a2-4880473f0625,5a7f797d40f0b6230268fb6c
322972,f87fcf39-6aa2-4dcd-8416-c10167332d66,5a7e444940f0b62305b81e2a
322972,f87fcf39-6aa2-4dcd-8416-c10167332d66,5a7e444640f0b62305b81e29
322996,be0ff8ec-0d3b-4282-ba9b-ea2474eac5db,5a7e4db6e5274a2e8ab47257
322996,be0ff8ec-0d3b-4282-ba9b-ea2474eac5db,5a7e4db740f0b6230268a7da
510503,9659948d-384c-4867-9364-75b2088af121,5a7f694ae5274a2e87db5b12
510503,9659948d-384c-4867-9364-75b2088af121,5a7f694ae5274a2e8ab4c04d
509717,f11751a1-3c94-48b6-acdf-77e1560617a1,5a80517a40f0b62302692cbe
509717,f11751a1-3c94-48b6-acdf-77e1560617a1,5a80517ae5274a2e8ab4f761
323258,2e531586-c7b3-480e-89e6-3adb1ad7bfd8,5a74f89240f0b6360e472520
323258,2e531586-c7b3-480e-89e6-3adb1ad7bfd8,5a74f89340f0b6360e472521
323007,2de486a0-c3fb-49de-86de-e46e4bb95f43,5a7df00bed915d74e62230a4
323007,2de486a0-c3fb-49de-86de-e46e4bb95f43,5a7df009e5274a2e87dae7db
323037,43ec6bf3-cad8-4fbf-91fc-a6ba997d6e4c,5a7d8696e5274a676d532940
323037,43ec6bf3-cad8-4fbf-91fc-a6ba997d6e4c,5a7d8695e5274a6b89a50965
456597,0da8ba96-8ed0-47e2-83db-ab1b60db3971,5a8183f540f0b62305b8f5f0
456597,0da8ba96-8ed0-47e2-83db-ab1b60db3971,5a8183f340f0b62302697ba5
456599,22ffcc0b-8430-4db4-9d48-12ae2048a2fb,5a8182b9e5274a2e8ab54610
456599,22ffcc0b-8430-4db4-9d48-12ae2048a2fb,5a8182bb40f0b62305b8f581
456602,5affe3ee-e3d7-407e-9008-906a0d658422,5a805e06e5274a2e8ab4fbdd
456602,5affe3ee-e3d7-407e-9008-906a0d658422,5a805e04ed915d74e33fa04c
456604,980c5887-8ea0-431b-9b67-34f3dabd7751,5a7f6f3740f0b62305b871fe
456604,980c5887-8ea0-431b-9b67-34f3dabd7751,5a7f6f39ed915d74e622a6f0
456605,8504414c-cd3c-451f-bfce-042d69ba981e,5a7f1e43ed915d74e62287ef
456605,8504414c-cd3c-451f-bfce-042d69ba981e,5a7f1e44ed915d74e33f471a
511244,bd106c65-fc4a-4552-9372-93a4badd06e6,5a80409740f0b62305b8a124
511244,bd106c65-fc4a-4552-9372-93a4badd06e6,5a804097e5274a2e8ab4f135
300261,eb801e87-dfda-47e8-b7b9-91b320d552c0,5a7e0417ed915d74e62238e3
300261,eb801e87-dfda-47e8-b7b9-91b320d552c0,5a7e0415e5274a2e87daeff1
513578,61fe8ab5-9f0a-4ac2-9cea-d904c922541e,5a80425eed915d74e622d67e
513770,11aed986-3af2-496a-9ea4-05280feb5e65,5a80ec53ed915d74e33fd2b8
513770,11aed986-3af2-496a-9ea4-05280feb5e65,5a80ec53e5274a2e8ab52ee1
373059,a9b4af35-8dae-49c7-892d-5d67dd0fa810,5a7de8dae5274a2e8ab449af
373059,a9b4af35-8dae-49c7-892d-5d67dd0fa810,5a7de8daed915d74e6222db2
498087,68d7a378-d74b-4284-a532-d9a29f926314,5a809717ed915d74e622f548
498087,68d7a378-d74b-4284-a532-d9a29f926314,5a809717e5274a2e87dbaae1
494900,62c18990-c676-48ff-a85f-d9a2cd7cac21,5a804c2840f0b62302692ac2
494900,62c18990-c676-48ff-a85f-d9a2cd7cac21,5a804c2de5274a2e8ab4f572
494901,832b5ba9-2663-45e7-9f96-f493e9da51a9,5a8065fded915d74e622e39b
494901,832b5ba9-2663-45e7-9f96-f493e9da51a9,5a8065fbe5274a2e87db995a
513598,39775219-da81-4a25-b945-f75e749a28c7,5a808ffa40f0b62305b8be0c
513598,39775219-da81-4a25-b945-f75e749a28c7,5a808ffae5274a2e87dba84e
290641,3a9c144d-0517-42a5-98e2-8a80dd8afb70,5a7ba4d6ed915d1311060934
290641,3a9c144d-0517-42a5-98e2-8a80dd8afb70,5a7ba4d6e5274a7318b8ffd6
511123,1a89506e-f8db-436d-b704-8e805fc860c1,5a814c45ed915d74e62317c6
511123,1a89506e-f8db-436d-b704-8e805fc860c1,5a814c41e5274a2e8ab53369
514262,a9b1e738-0465-4a97-9e5e-baa1d1480114,5a7f3466e5274a2e87db46ed
516520,ccb62f13-d01d-4530-8b79-1c0be441ee2c,5a81636440f0b62302697093
516520,ccb62f13-d01d-4530-8b79-1c0be441ee2c,5a816366e5274a2e8ab53b9d
442887,dc0cdf14-5e04-41f8-b9b7-2f9f20a258fe,5a81907ded915d74e6232f2b
442887,dc0cdf14-5e04-41f8-b9b7-2f9f20a258fe,5a81907fed915d74e33fee4c
442885,533d1d46-991d-4c6a-80fb-fabdf50f5ef5,5a7f7f93e5274a2e8ab4c8a6
442885,533d1d46-991d-4c6a-80fb-fabdf50f5ef5,5a7f7f92e5274a2e87db6370
507179,eeddad66-c47e-4439-8d37-8e222ab49fd7,5a7f880f40f0b62305b87b67
507179,eeddad66-c47e-4439-8d37-8e222ab49fd7,5a7f880e40f0b623026900db
221580,a2bee9ce-2fd3-416b-9128-cf40f294abd8,5a7ccbb6e5274a34d8d32fdd
221580,a2bee9ce-2fd3-416b-9128-cf40f294abd8,5a7ccbb840f0b6629523bdd0
406586,3cd70647-beeb-4300-9a4f-064d3b14fa9c,5a7f6cb540f0b62305b87115
406586,3cd70647-beeb-4300-9a4f-064d3b14fa9c,5a7f6cb4e5274a2e87db5c59
469864,1291cd78-fdee-4d95-90b2-60cd57cb6554,5a7f9e1040f0b62305b883d1
469864,1291cd78-fdee-4d95-90b2-60cd57cb6554,5a7f9e0ee5274a2e87db6ef5
469865,4bc36057-139d-4f6d-b4ac-9156e75f1fb1,5a7f1e9440f0b6230268d8ce
469865,4bc36057-139d-4f6d-b4ac-9156e75f1fb1,5a7f1e90e5274a2e8ab4a3c0
507455,6e1d26ba-8963-49bd-a124-066b0427cfdb,5a814c8140f0b623026968c4
507455,6e1d26ba-8963-49bd-a124-066b0427cfdb,5a814c8340f0b623026968c5
520104,d6ae9891-f5c8-4f18-a5c0-7ae650e5fe0d,5a7f3f99e5274a2e8ab4b070
520104,d6ae9891-f5c8-4f18-a5c0-7ae650e5fe0d,5a7f3f99ed915d74e33f5418
519010,e88fde27-46eb-4ff7-b452-7e5f76413971,5a7f1392ed915d74e33f42f0
507464,0c5bb48c-f456-41b6-b4f0-8d1d1c7d9fb4,5a74f524e5274a3cb28688c8
507464,0c5bb48c-f456-41b6-b4f0-8d1d1c7d9fb4,5a74f52440f0b6360e47235c
523920,f4e69e1e-4847-4991-a46f-e40f6da1236b,5a74de8440f0b65f61322e51
499155,b0c0e494-f2a2-4b64-bbda-a7eba0951353,5a7f9ae5e5274a2e8ab4d30a
499155,b0c0e494-f2a2-4b64-bbda-a7eba0951353,5a7f9ae340f0b62305b8828d
476833,bd2df0a4-d8e2-4fbb-bf62-dc243bd87ab8,5a80ec1ded915d74e6231352
476833,bd2df0a4-d8e2-4fbb-bf62-dc243bd87ab8,5a80ec1de5274a2e87dbc940
463216,7ed90ec0-677c-4c4c-94b0-1b49a4d0b470,5a81a260ed915d74e623351f
463216,7ed90ec0-677c-4c4c-94b0-1b49a4d0b470,5a81a26140f0b62305b9003d
524854,77e1f76d-f3d7-42f3-bf71-1636db06a888,5a8149f9e5274a2e8ab53298
524854,77e1f76d-f3d7-42f3-bf71-1636db06a888,5a8149f840f0b62305b8e227
326502,2ab0a6ef-7e87-4481-819b-f452eea0ae25,5a75987ced915d6faf2b4365
521642,ccd2e9c3-35c4-4220-988b-efd1707140dc,5a756568e5274a1baf95e3ea
521642,ccd2e9c3-35c4-4220-988b-efd1707140dc,5a756568e5274a467f7e432d
517799,74fb807f-a23c-4881-8a56-f5362e6087dc,5a74db32ed915d3c7d5287b5
517799,74fb807f-a23c-4881-8a56-f5362e6087dc,5a74db30e5274a3cb2867bcb
520855,e6e0144e-588e-4ce5-a344-a752c1c583ce,5a8081a9e5274a2e87dba332
520855,e6e0144e-588e-4ce5-a344-a752c1c583ce,5a8081aaed915d74e622ed99
527227,2c3fc29a-78ae-4e97-aa6e-2742cb370e8b,5a8197f0ed915d74e33ff0d4
527227,2c3fc29a-78ae-4e97-aa6e-2742cb370e8b,5a8197f2e5274a2e87dbe766
523943,0910a575-dc0b-4187-a0fe-bf966d4ef914,5a7f8555e5274a2e8ab4cad1
523943,0910a575-dc0b-4187-a0fe-bf966d4ef914,5a7f8551ed915d74e622af81
431958,3251c25d-c009-4e36-87a8-39823c405f3e,5a7f983940f0b623026906e4
431958,3251c25d-c009-4e36-87a8-39823c405f3e,5a7f983a40f0b623026906e5
182085,15a15097-1e10-429c-9408-623e6dc5f24c,5a7afb5fed915d3ed90613e9
182085,15a15097-1e10-429c-9408-623e6dc5f24c,5a7afb5fe5274a34770e8865
182087,48c18bf5-6d23-4dba-bbdd-d1e453feae5a,5a7af246ed915d670dd7fb94
182087,48c18bf5-6d23-4dba-bbdd-d1e453feae5a,5a7af246e5274a319e77bd9e
182088,a94b95f6-4edf-4d65-88a5-2c8d3b0a69e5,5a7b125540f0b66a2fc04f34
182088,a94b95f6-4edf-4d65-88a5-2c8d3b0a69e5,5a7b125640f0b66eab99ec70
182090,c839f724-1b5c-4ae3-b851-3754145de4d8,5a7af9dde5274a319e77c14e
182090,c839f724-1b5c-4ae3-b851-3754145de4d8,5a7af9e040f0b66eab99e03b
182091,207ba43d-66a7-494b-813e-42aba71b4ec3,5a7585d440f0b6397f35f141
182091,207ba43d-66a7-494b-813e-42aba71b4ec3,5a7585d0e5274a4f4677ecc8
182092,d78a8ff2-a697-4de4-a9ac-1eb11030b9ea,5a7af36a40f0b66a2fc03fb8
182092,d78a8ff2-a697-4de4-a9ac-1eb11030b9ea,5a7af36a40f0b66eab99dd09
182093,6a82314a-b98a-4910-882a-21a2a975102c,5a7a0934ed915d6eaf1534d3
182093,6a82314a-b98a-4910-882a-21a2a975102c,5a7a093540f0b66eab99945e
182094,f9507c41-e55e-46fa-ad07-4323b88fde3a,5a7b1e7f40f0b66eab99f1e7
182094,f9507c41-e55e-46fa-ad07-4323b88fde3a,5a7b1e80ed915d429748cf79
526174,80961c5e-711b-4cd1-a364-0d9dd3029080,5a802b12ed915d74e33f8d98
526174,80961c5e-711b-4cd1-a364-0d9dd3029080,5a802b1040f0b62302691eb4
494180,a25194be-87d5-4f96-815c-9e3f2cea4071,5a7f478bed915d74e62297de
504032,9c9ff953-443f-477e-a46e-3bab776b19d1,5a7f4ed7ed915d74e33f5a1c
504029,0221420f-4155-4207-8d73-7e56c40bc9a1,5a7f974e40f0b6230269067f
354761,debadfb9-2975-4931-b00e-090ee7d9c35b,5a750ee1ed915d60d3b90c91
354761,debadfb9-2975-4931-b00e-090ee7d9c35b,5a750ee0e5274a3cb286951d
526259,262bbfd4-14a8-44c1-94af-c03e224177d9,5a75063140f0b6397f35d132
246137,35e9d52a-7b22-4889-9c09-0b39714becb3,5a7ca7be40f0b6629523af4f
246137,35e9d52a-7b22-4889-9c09-0b39714becb3,5a7ca7beed915d7c983bc15f
424050,33484403-3d8b-4591-8c16-97f10d0814fb,5a74de71e5274a59fa715973
424050,33484403-3d8b-4591-8c16-97f10d0814fb,5a74de71e5274a3cb2867d6a
504870,b44dc36e-78f9-44da-b81f-5c652ee0f692,5a751414ed915d5c544655ee
504870,b44dc36e-78f9-44da-b81f-5c652ee0f692,5a751412ed915d5c544655ed
521505,02363993-54cf-4798-9444-cddd3cd8200d,5a7f8065e5274a2e8ab4c8e8
433507,a4aff000-fb56-44ef-bb6f-e743c1f5befb,5a7f40b5e5274a2e8ab4b0e0
433507,a4aff000-fb56-44ef-bb6f-e743c1f5befb,5a7f40b2ed915d74e6229530
433510,3a954a7f-3654-4292-bcf5-1c84331390d9,5a818639ed915d74e33fead5
433510,3a954a7f-3654-4292-bcf5-1c84331390d9,5a81863bed915d74e6232bbf
477102,7e1da484-9abe-4782-b716-8025f6d4887d,5a74d1cf40f0b61df4778c0a
477102,7e1da484-9abe-4782-b716-8025f6d4887d,5a74d1d040f0b619c865ab0a
477052,77c3b295-fe15-4351-9e51-d227b9f60d16,5a81831fed915d74e33fe9c0
477052,77c3b295-fe15-4351-9e51-d227b9f60d16,5a81832040f0b62302697b58
477044,64445c54-7e07-4e84-8a8e-247513003a77,5a7f667ced915d74e622a3a6
477044,64445c54-7e07-4e84-8a8e-247513003a77,5a7f667f40f0b62305b86eb3
477045,f81bb345-a6c3-4b48-903e-5293a38ae5af,5a75085ae5274a3cb28691ea
477045,f81bb345-a6c3-4b48-903e-5293a38ae5af,5a750858e5274a59fa716df9
477062,be282424-1486-40cb-beed-9c6511f7c62f,5a7587f7e5274a4f4677eddd
477062,be282424-1486-40cb-beed-9c6511f7c62f,5a7587f740f0b6397f35f256
477047,4ed173cd-9c58-4c7f-8ae5-c81472e3246b,5a8039a340f0b62305b89e9f
477047,4ed173cd-9c58-4c7f-8ae5-c81472e3246b,5a8039a140f0b62305b89e9e
477048,22997053-9e36-4e24-83bb-c9ff8df2539d,5a80446040f0b62305b8a27f
477048,22997053-9e36-4e24-83bb-c9ff8df2539d,5a80445ded915d74e33f96f7
477049,69cacf38-8b87-4a7f-8b94-35c73bda1390,5a7f0dade5274a2e8ab49d10
477049,69cacf38-8b87-4a7f-8b94-35c73bda1390,5a7f0daee5274a2e87db3812
477050,36118ec8-ee7d-482b-9efd-7a2ea8e98264,5a7580f440f0b6397f35ef00
477050,36118ec8-ee7d-482b-9efd-7a2ea8e98264,5a7580f7e5274a1622e224f6
533481,36fe9016-c4fb-44da-98d3-1ef59c866f16,5a7f117340f0b6230268d3d1
533481,36fe9016-c4fb-44da-98d3-1ef59c866f16,5a7f1172e5274a2e8ab49e94
533482,d47ac965-eb5d-410a-84b2-ee3811524940,5a8172fe40f0b623026975dc
533482,d47ac965-eb5d-410a-84b2-ee3811524940,5a8172fbed915d74e623252f
533483,d125b033-08de-4e94-95db-728648e5d316,5a757407e5274a1242c9e6eb
533483,d125b033-08de-4e94-95db-728648e5d316,5a757405ed915d6faf2b31a2
533484,2b9829be-8397-42dc-8771-f99069b82482,5a747bbf40f0b604dd7ae45d
533484,2b9829be-8397-42dc-8771-f99069b82482,5a747ba5ed915d0e8e3988d1
533485,d974d880-9ce5-4295-a8de-374823a72081,5a7f7ee340f0b6230268fd6f
533485,d974d880-9ce5-4295-a8de-374823a72081,5a7f7ee0ed915d74e622ad04
533487,7a8139fb-8aeb-4a89-b926-2edc2ea2331c,5a759986e5274a4368298837
533487,7a8139fb-8aeb-4a89-b926-2edc2ea2331c,5a759984e5274a4368298836
533489,771e2993-9016-44b4-a43f-bd20bbc02caa,5a80e7dfe5274a2e8ab52d50
533489,771e2993-9016-44b4-a43f-bd20bbc02caa,5a80e7e040f0b623026962b4
533490,1dbab45d-985f-42e5-adb6-45d7ba5e4eaa,5a80309140f0b623026920ad
533490,1dbab45d-985f-42e5-adb6-45d7ba5e4eaa,5a80309640f0b623026920af
533491,95cac083-d41e-4682-9a41-bb931a6b5350,5a80a09440f0b62305b8c3ce
533491,95cac083-d41e-4682-9a41-bb931a6b5350,5a80a09340f0b6230269498c
533492,f70df7ad-413c-4e08-97a9-3d089da41571,5a80a13fed915d74e622f904
533492,f70df7ad-413c-4e08-97a9-3d089da41571,5a80a13ded915d74e622f903
533493,2e3f14b0-ce06-4e9d-8c33-bbc68b774fe6,5a80c0c7ed915d74e62303fa
533493,2e3f14b0-ce06-4e9d-8c33-bbc68b774fe6,5a80c0c6e5274a2e8ab51f68
533494,ea684937-dd9c-4681-b4d4-c0f6a42645bd,5a8038c940f0b62305b89e4e
533494,ea684937-dd9c-4681-b4d4-c0f6a42645bd,5a8038c9e5274a2e87db8904
471817,9d6c56a4-c9a8-4b5b-ad26-5e04cda7c138,5a814f49ed915d74e33fd80b
471817,9d6c56a4-c9a8-4b5b-ad26-5e04cda7c138,5a814f4ded915d74e62318d0
532048,3eda6ea6-5c2d-4d5c-a23a-26a62260981f,5a80a760e5274a2e87dbb0eb
535176,ed98d6f3-55b2-4be0-83b8-15c1f49c29b5,5a818570ed915d74e6232b7d
535176,ed98d6f3-55b2-4be0-83b8-15c1f49c29b5,5a81856de5274a2e87dbe131
501067,039d403b-bfab-453f-a61d-d7a7eacf571d,5a7f28f4e5274a2e8ab4a7bb
501067,039d403b-bfab-453f-a61d-d7a7eacf571d,5a7f28f0ed915d74e33f4b40
535209,9f34080d-f52d-4b52-b4d9-7a194f284f80,5a802ad0ed915d74e33f8d7c
535209,9f34080d-f52d-4b52-b4d9-7a194f284f80,5a802ad140f0b62305b89937
536356,a33de7ec-deea-462a-b9fd-2d135ab92860,5a8027c240f0b62305b89816
536356,a33de7ec-deea-462a-b9fd-2d135ab92860,5a8027c240f0b62302691d79
481717,a98e27cc-dc3b-4384-aa9e-a8b2d1c1637d,5a816a84e5274a2e87dbd81d
534569,c7197673-cb2a-4bc3-998c-a9459a8db3d4,5a80c30d40f0b623026955c1
537551,92a44758-63ed-4207-a5b5-3eefe9a530dd,5a8099b9e5274a2e87dbabd0
537551,92a44758-63ed-4207-a5b5-3eefe9a530dd,5a8099bded915d74e622f641
527496,ab54b893-fd11-4a63-9196-693fc7a6b8e0,5a81a553ed915d74e6233623
527496,ab54b893-fd11-4a63-9196-693fc7a6b8e0,5a81a554e5274a2e87dbebf0
432906,7c48defb-8df3-40cb-9b47-76108ab8043a,5a74a213ed915d0e8bf19e2f
432906,7c48defb-8df3-40cb-9b47-76108ab8043a,5a74a23140f0b619c8659308
98685,7f4aa88e-fe25-439b-8fb9-f8894e81ed8c,5a751156ed915d60d3b90dc8
119805,59a53dde-e3db-46a0-bc21-2ef2c5c9c6f5,5a7b72e6e5274a319e77f5f0
119805,59a53dde-e3db-46a0-bc21-2ef2c5c9c6f5,5a7b72e7e5274a34770ebc55
119807,764a3d4b-7632-4c0b-b463-75fb4f2c4f6d,5a7a2f27e5274a319e77871f
119807,764a3d4b-7632-4c0b-b463-75fb4f2c4f6d,5a7a2f26ed915d6eaf1545b8
119810,c0005e56-96ad-409a-8cf8-dca106e1e245,5a74ccbded915d3c7d5280e5
119810,c0005e56-96ad-409a-8cf8-dca106e1e245,5a74ccbce5274a3cb286746d
119804,e180e9eb-d937-49ec-a571-abecd75d8d3e,5a7a4d5740f0b66a2fc015c2
98757,4d8f8fd2-dd7d-4bf5-8e3c-2670b28ff01c,5a78e3c3ed915d07d35b33a8
193843,5f23d463-aee4-4d58-a915-13fa746014b4,5a7b3c2fed915d429748dbb5
212384,9f16f18c-8b70-469a-bbf8-79406296cb3a,5a75687940f0b6397f35e330
212384,9f16f18c-8b70-469a-bbf8-79406296cb3a,5a75687c40f0b6360e473e1c
249383,05de6adc-e840-4076-8ff8-d631ac0f5b03,5a7c599ded915d3d0e87bcaa
249383,05de6adc-e840-4076-8ff8-d631ac0f5b03,5a7c599f40f0b6321db389a3
266393,62bf69ef-f786-4e49-92de-0c4193ce20b6,5a759c02ed915d506ee8022a
266393,62bf69ef-f786-4e49-92de-0c4193ce20b6,5a759c0140f0b67b3d5c7d50
299047,7390a894-dfea-4f1a-b0b9-739c0ec92b75,5a7c166840f0b645ba3c69ea
299047,7390a894-dfea-4f1a-b0b9-739c0ec92b75,5a7c166640f0b645ba3c69e9
533055,ffd9cd48-06fc-4b08-8444-bdfa6b09758b,5a7f8e04e5274a2e87db68d9
533055,ffd9cd48-06fc-4b08-8444-bdfa6b09758b,5a7f8e0440f0b62305b87dac
299044,86b42775-5bff-40d8-9480-b1ba85c8ff90,5a7c21feed915d1b3a3079dc
299044,86b42775-5bff-40d8-9480-b1ba85c8ff90,5a7c21fe40f0b61a825d6a78
543803,e58cd0ab-2479-4534-bfba-ea66e148b815,5a75927b40f0b6360e47521e
543803,e58cd0ab-2479-4534-bfba-ea66e148b815,5a75927bed915d6faf2b4085
539153,634ae5f2-e714-4770-8c79-4a35e857e243,5a80f378e5274a2e87dbcbcd
539154,63ac93a1-38ab-4e40-aa54-2cb7d498d706,5a80000a40f0b62305b8891a
539156,6a3c64bd-f431-4fa7-b78b-24bd6dc8c2e1,5a81949eed915d74e33fefbf
545243,2822ad34-b1e2-4ee7-bd8b-4aba17ae4960,5a749aad40f0b616bcb17d42
545243,2822ad34-b1e2-4ee7-bd8b-4aba17ae4960,5a749aad40f0b61938c7ecd1
542394,6e7a280a-5686-42f3-8d84-93d7e609e3cc,5a808ac840f0b623026941d6
542394,6e7a280a-5686-42f3-8d84-93d7e609e3cc,5a808ac9e5274a2e87dba678
548232,e9105db7-54e0-4484-8ffe-b87fb28f4121,5a74a32ded915d0e8bf19ea4
548232,e9105db7-54e0-4484-8ffe-b87fb28f4121,5a74a32eed915d0e8bf19ea5
539552,561b609f-3f4c-456a-9e80-07c6213d8b15,5a80af4b40f0b62302694ec4
539552,561b609f-3f4c-456a-9e80-07c6213d8b15,5a80af4aed915d74e33fbd2f
458964,c4f0c5da-a30f-44ab-9d9b-8fbd402f799a,5a814c76e5274a2e87dbcdc1
458964,c4f0c5da-a30f-44ab-9d9b-8fbd402f799a,5a814c7940f0b62305b8e311
397851,09acde30-a5f1-414e-9375-f52ec0fb5229,5a7eb190ed915d74e6225e22
353397,dc99e75e-ab78-4191-982c-71feb4ae1422,5a755f27e5274a4358bcffba
336794,6068ab52-d0ce-4762-a51e-7c055eace98e,5a7ec2ab40f0b62305b83023
472909,085fc55c-0913-4a31-9b9a-6286b04a39ff,5a807886ed915d74e33fa9d6
472909,085fc55c-0913-4a31-9b9a-6286b04a39ff,5a807888ed915d74e622ea35
472912,f5c4b250-23d8-4c40-a506-37e01d42c07c,5a8092ade5274a2e8ab50eb3
472912,f5c4b250-23d8-4c40-a506-37e01d42c07c,5a8092a9ed915d74e33fb31c
472917,fd86daea-6356-4bcc-945f-2ca5124c589d,5a7f2251ed915d74e33f48b3
472917,fd86daea-6356-4bcc-945f-2ca5124c589d,5a7f2251e5274a2e87db400a
476363,7d3b2509-eca9-4313-80d6-a58e5e652182,5a7f6773ed915d74e622a3fd
476363,7d3b2509-eca9-4313-80d6-a58e5e652182,5a7f6771ed915d74e622a3fc
475667,c9bf9afd-62c9-4ffe-9c1d-b114d3ae646e,5a805df2e5274a2e87db9681
475667,c9bf9afd-62c9-4ffe-9c1d-b114d3ae646e,5a805defed915d74e33fa044
475677,d9631905-1c1b-48fb-bb95-b4099c3094df,5a805522ed915d74e622dd89
475677,d9631905-1c1b-48fb-bb95-b4099c3094df,5a80552340f0b62305b8a87c
546862,bec2a274-a1f3-43d4-9806-f71bd84beaae,5a75c46ce5274a545822e0fe
546862,bec2a274-a1f3-43d4-9806-f71bd84beaae,5a75c46c40f0b6488c78ecd8
467099,ffd603c5-a0c0-419f-9f3f-4e6605e59de9,5a80c25f40f0b62305b8cfdd
467099,ffd603c5-a0c0-419f-9f3f-4e6605e59de9,5a80c25d40f0b62305b8cfdc
550933,c865916a-bf26-47f2-b310-70f64ceb6a22,5a8046beed915d74e622d82d
550933,c865916a-bf26-47f2-b310-70f64ceb6a22,5a8046bf40f0b623026928de
550391,67f68325-98d2-4b4a-95d5-ae620cb71b94,5a818dfb40f0b62302697efe
550391,67f68325-98d2-4b4a-95d5-ae620cb71b94,5a818dfa40f0b62305b8f94a
551980,c58ed4e2-6a1a-4fe7-891a-43293f7f77de,5a7f5c1be5274a2e8ab4bb4a
377768,7d2d63ae-32cf-4560-bcc9-84d87e5b4961,5a7dee6240f0b62305b7fb13
377768,7d2d63ae-32cf-4560-bcc9-84d87e5b4961,5a7dee60e5274a2e8ab44be9
377769,bc8c2c81-d935-41c4-afb6-c42dccca98f5,5a7f00cced915d74e6227d6a
377769,bc8c2c81-d935-41c4-afb6-c42dccca98f5,5a7f00cbed915d74e33f3c89
501642,bdb4d8e2-6265-42ec-bf22-b4bcc7842a33,5a75a0e240f0b67b3d5c7f9f
60922,8da032c7-c56d-4554-a58c-b7c4a5532370,5a78fb72ed915d07d35b3f28
60922,8da032c7-c56d-4554-a58c-b7c4a5532370,5a78fb70e5274a2acd18b4c1
552790,a2d3db5a-0c60-4484-a52e-3140f9acc6de,5a802973ed915d74e622cd4e
521008,e3234f3a-840e-4ce0-93d2-8f76153009f5,5a80b86240f0b62302695200
521008,e3234f3a-840e-4ce0-93d2-8f76153009f5,5a80b864ed915d74e62300f3
521011,d10dccaa-1963-4af9-baf6-ec6da50dba91,5a81701fe5274a2e8ab53fd7
521011,d10dccaa-1963-4af9-baf6-ec6da50dba91,5a81701d40f0b62305b8ef3b
