Biotechnology and pharmaceuticals sector: international trade regulations,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/4949,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1077717231&r.l3=1077966411&topicId=1083237911,http://www.hmrc.gov.uk/vat/managing/international/imports/importing.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerospace and defence sector: international trade regulations,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/6825,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1077717231&r.l3=1078078901&topicId=1083237911,http://www.hmrc.gov.uk/vat/managing/international/imports/importing.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chemicals: international trade regulations,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/4761,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1077717231&r.l3=1078086415&topicId=1083237911,http://www.hmrc.gov.uk/vat/managing/international/imports/importing.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Household goods, furniture and furnishings: international trade regulations",https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/6892,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1077717231&r.l3=1078151046&topicId=1083237911,http://www.hmrc.gov.uk/vat/managing/international/imports/importing.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selling services overseas: international trade regulations,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/4915,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1079840861&r.l3=1077793198&topicId=1083237911,http://www.hmrc.gov.uk/vat/managing/international/imports/importing.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recreation and leisure goods and services: international trade regulations,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/7083,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1079840861&r.l3=1077958908&topicId=1083237911,http://www.hmrc.gov.uk/vat/managing/international/imports/importing.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creative industries: international trade regulations,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/4566,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1079840861&r.l3=1078018581&topicId=1083237911,http://www.hmrc.gov.uk/vat/managing/international/imports/importing.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transport industry: international trade regulations,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/6891,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1079840861&r.l3=1078151346&topicId=1083237911,http://www.hmrc.gov.uk/vat/managing/international/imports/importing.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
International trade paperwork,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/4943,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1087335890&r.l3=1078304514&r.l4=1077787550&topicId=1083237911,http://www.hmrc.gov.uk/vat/managing/international/imports/importing.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
International Commercial Contracts - Incoterms,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/3934,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1087335890&r.l3=1087336556&r.l4=1077994541&topicId=1083237911,http://www.hmrc.gov.uk/vat/managing/international/imports/importing.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imports from outside the EU,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/6757,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1087336726&r.l3=1077947814&topicId=1083237911,http://www.hmrc.gov.uk/vat/managing/international/imports/importing.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imports from outside the EU,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/6757,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1087336726&r.l3=1077947814&topicId=1083237911,http://www.hmrc.gov.uk/vat/managing/international/imports/importing.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avoiding crime and fraud for businesses international trade,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/3825,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1087335890&r.l3=1087336309&r.l4=1079819143&topicId=1075423257,http://www.ictknowledgebase.org.uk/index.php?id=home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archiving your trade documents,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/7097,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1079717544&r.l2=1087337125&r.l3=1079840863&r.l4=1079819147&topicId=1075423257,http://www.ictknowledgebase.org.uk/index.php?id=home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Access benefits through green innovation in farming,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/6963,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1081597476&r.l2=1082184851&r.l3=1083731928&r.l4=1086057566&topicId=1087319825,http://www.innovateuk.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor industry: management systems certification,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/7110,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1081597476&r.l2=1082103262&r.l3=1084755856&r.l4=1084202338&topicId=1074431977,http://www.iso.org/iso/home.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Highway Sector Schemes: certification for contractors and subcontractors,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/7115,http://www.businesslink.gov.uk/bdotg/action/layer?r.l1=1081597476&r.l2=1082103262&r.l3=1084755884&r.l4=1086021988&topicId=1074431977,http://www.iso.org/iso/home.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Access benefits through green innovation in farming,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/6963,http://www.businesslink.gov.uk/bdotg/action/detail?itemId=1086057902&r.l1=1081597476&r.l2=1082184851&r.l3=1083731928&r.l4=1086057566&type=RESOURCES,https://www.gov.uk/access-benefits-through-green-innovation-in-farming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
